         Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np    
                           nT         nT         nT         nT        km/s       cm^3   
1998  123  39502160       6.21       4.74      -2.15      -3.38      455.7        9.4
1998  123  39595285       6.24       4.95      -2.18      -3.10      455.9        8.6
1998  123  39691414       6.26       5.03      -2.13      -3.07      455.5        8.4
1998  123  39883671       6.26       4.95      -2.66      -2.76      455.7        8.8
1998  123  39979804       6.25       5.00      -2.67      -2.64      455.7        8.5
1998  123  40072929       6.26       5.01      -2.81      -2.50      455.6        8.8
1998  123  40169058       6.35       5.03      -2.99      -2.46      455.5        9.1
1998  123  40275703       6.47       4.87      -3.25      -2.76      453.7        9.4
1998  123  40358316       6.45       4.84      -3.18      -2.84      454.2        8.8
1998  123  40449937       6.37       4.83      -3.13      -2.73      450.8       10.6
1998  123  40547570       6.39       4.65      -3.24      -2.92      452.0       10.1
1998  123  40646703       6.44       4.42      -3.45      -3.16      452.6        8.8
1998  123  40742835       6.43       4.70      -3.28      -2.87      453.6        9.0
1998  123  40835960       6.42       4.87      -3.14      -2.77      453.8       10.3
1998  123  40932089       6.43       4.58      -2.96      -3.40      453.8       10.2
1998  123  41028218       6.50       4.54      -3.15      -3.43      453.2       10.2
1998  123  41124347       6.56       4.41      -3.47      -3.38      453.2        9.2
1998  123  41230996       6.64       4.34      -3.73      -3.36      452.2        8.2
1998  123  41316609       6.67       4.56      -3.40      -3.48      452.9        9.1
1998  123  41409734       6.40       4.21      -2.42      -4.16      453.3       15.6
1998  123  41504363       6.38       4.16      -2.34      -4.23      450.7       17.0
1998  123  41601996       6.20       3.83      -2.32      -4.26      452.4       16.8
1998  123  41696621       6.21       4.12      -1.57      -4.28      451.1       31.6
1998  123  41797257       6.35       4.16      -2.04      -4.34      452.3       25.1
1998  123  41890386       6.38       4.66      -2.45      -3.58      453.3       23.2
1998  123  41986515       6.38       4.88      -2.30      -3.37      452.7       25.6
1998  123  42081140       6.42       4.97      -1.94      -3.52      450.6       23.5
1998  123  42189292       6.45       4.84      -2.30      -3.57      450.6       20.5
1998  123  42270398       6.45       4.93      -2.35      -3.42      450.7       24.4
1998  123  42363382       6.28       3.83      -3.40      -3.29      446.6       29.9
1998  123  42461160       5.97       4.89      -0.22      -3.33      452.2       43.2
1998  123  42555785       6.24       4.92      -2.41      -2.90      450.6       35.5
1998  123  42651914       6.12       5.26      -2.59      -1.65      451.1       42.6
1998  123  42748042       6.37       5.83      -2.03      -1.53      451.7       35.2
1998  123  42844175       6.18       5.40      -2.78      -0.98      449.5       42.1
1998  123  42940304       5.94       4.63      -3.54       0.59      448.2       48.7
1998  123  43036437       5.18       3.21      -4.02       0.05      448.3       33.4
1998  123  43144585       5.31       3.40      -2.64      -2.25      450.8       57.0
1998  123  43225691       5.19       3.42      -2.10      -3.26      449.3       54.7
1998  123  43321679       5.32       4.03      -2.33      -2.44      446.6       49.3
1998  123  43416453       5.39       4.23      -2.67      -1.94      445.3       42.2
1998  123  43515585       5.86       4.26      -3.05      -2.31      446.0       17.2
1998  123  43611714       5.83       3.75      -4.13      -1.53      441.8       21.3
1998  123  43707847       6.05       3.62      -4.02      -2.69      442.4       12.5
1998  123  43803976       5.64       3.18      -4.18      -2.01      443.8       27.8
1998  123  43900105       6.00       3.08      -4.50      -2.45      443.5       18.0
1998  123  43994593       6.12       2.76      -4.85      -2.46      444.0       15.1
1998  123  44098234       5.93       2.73      -4.77      -2.19      438.9       21.3
1998  123  44185492       5.84       2.95      -4.78      -1.51      441.8       22.7
1998  123  44275617       6.04       2.97      -4.98      -1.33      441.6       25.7
1998  123  44376109       6.19       3.94      -4.08      -2.45      443.8       13.2
1998  123  44470738       6.19       3.67      -4.62      -1.82      440.6       12.9
1998  123  44566871       6.13       3.90      -4.49      -1.47      439.0       13.5
1998  123  44662999       6.14       4.11      -4.53      -0.41      439.1       17.5
1998  123  44757765       6.05       3.65      -4.80      -0.17      437.6       20.0
1998  123  44853898       6.22       3.48      -5.00      -0.69      436.5       18.6
1998  123  44950027       6.36       3.35      -5.30      -0.81      437.9       13.4
1998  123  45055035       6.43       3.12      -5.55      -0.79      441.4       14.9
1998  123  45134781       6.43       3.06      -5.62      -0.54      440.6       11.6
1998  123  45232273       6.39       2.87      -5.67      -0.60      442.2       15.5
1998  123  45325535       6.41       2.87      -5.68      -0.66      438.6       14.9
1998  123  45423171       6.57       2.89      -5.76      -1.22      441.1       10.3
1998  123  45519300       6.60       2.76      -5.78      -1.60      441.8       10.5
1998  123  45615429       6.62       2.61      -5.80      -1.77      440.6       11.0
1998  123  45708558       6.56       2.98      -5.37      -2.22      439.9       11.6
1998  123  45804687       6.63       3.01      -5.53      -2.08      439.2        9.8
1998  123  45900820       6.59       2.90      -5.63      -1.76      439.5       11.4
1998  123  46004320       6.63       2.96      -5.48      -2.26      441.1       10.5
1998  123  46090074       6.56       2.78      -5.52      -2.16      440.2       13.0
1998  123  46183203       6.58       2.71      -5.59      -2.17      440.7        9.9
1998  123  46279332       6.58       2.91      -5.35      -2.48      441.5        9.5
1998  123  46375460       6.54       2.92      -5.28      -2.53      440.8       10.0
1998  123  46474597       6.50       2.96      -5.25      -2.44      440.4       10.5
1998  123  46570726       6.42       2.97      -5.10      -2.53      440.0       10.7
1998  123  46666859       6.38       3.02      -5.03      -2.51      439.5       11.3
1998  123  46762988       6.45       3.07      -5.00      -2.66      439.6       10.1
1998  123  46859117       6.42       3.06      -5.06      -2.48      440.0       10.9
1998  123  46962621       6.44       3.15      -4.96      -2.63      439.4       13.5
1998  123  47048375       6.42       3.11      -5.01      -2.53      440.1       11.1
1998  123  47141500       6.32       3.04      -5.02      -2.34      439.3       11.5
1998  123  47238992       6.33       2.84      -5.27      -2.01      441.9       11.0
1998  123  47333761       6.35       2.85      -5.48      -1.38      440.9        7.9
1998  123  47429890       6.18       2.84      -5.20      -1.73      440.7       11.7
1998  123  47524519       5.99       2.54      -5.15      -1.65      438.6       14.6
1998  123  47620507       5.79       2.49      -4.97      -1.58      441.1       18.6
1998  123  47718285       6.16       2.69      -4.93      -2.44      441.9       11.8
1998  123  47814414       6.21       2.35      -5.58      -1.15      441.8        8.6
1998  123  47917914       6.12       2.19      -5.60      -1.08      442.8       11.3
1998  123  47997664       6.17       1.95      -5.79      -0.76      443.9        9.9
1998  123  48096796       6.23       1.95      -5.88      -0.68      443.0        8.9
1998  123  48192925       6.16       2.23      -5.61      -1.15      443.8        9.8
1998  123  48290417       6.03       3.06      -4.70      -2.13      444.9       14.7
1998  123  48385187       6.04       2.70      -5.07      -1.71      445.4       14.5
1998  123  48481320       6.01       2.47      -5.23      -1.59      444.0       13.3
1998  123  48577449       5.89       2.55      -5.13      -1.27      444.8       15.2
1998  123  48676582       5.96       2.30      -5.32      -1.28      445.5       10.4
1998  123  48774078       5.80       2.14      -5.27      -0.96      448.9       15.0
1998  123  48877035       5.75       1.83      -5.30      -1.00      447.8       13.4
1998  123  48957320       5.58       1.86      -5.17      -0.68      445.3       17.3
1998  123  49055097       5.57       2.26      -4.86      -1.36      445.5       17.0
1998  123  49152585       5.37       1.71      -5.05      -0.42      444.3       17.9
1998  123  49248718       4.98       1.66      -4.44      -0.87      445.3       18.2
1998  123  49343488       4.91       1.90      -4.34      -0.61      439.4       25.9
1998  123  49439617       5.07       1.29      -4.88      -0.37      441.7       25.6
1998  123  49535750       5.10       0.97      -4.85       0.56      441.2       21.8
1998  123  49631878       5.07       0.83      -4.64       1.67      441.6       20.6
1998  123  49728007       4.91       0.63      -4.66       1.32      442.3       22.5
1998  123  49831511       5.12       0.74      -5.01       0.69      441.4       23.9
1998  123  49917265       4.77       0.68      -4.36       1.67      441.9       35.6
1998  123  50007386       4.34       0.79      -4.06       1.20      442.3       41.0
1998  123  50106523       4.42       0.76      -3.99       1.70      442.6       31.5
1998  123  50202652       4.17       0.79      -3.98       0.93      442.3       41.0
1998  123  50298785       4.18       0.87      -3.94       1.07      442.8       37.4
1998  123  50394914       4.36       0.97      -4.11       1.06      442.7       25.3
1998  123  50491042       4.61       1.35      -4.14       1.49      442.4       24.0
1998  123  50587175       4.66       1.51      -4.29       0.73      443.2       29.1
1998  123  50683304       4.42       0.44      -4.35      -0.16      443.0       35.9
1998  123  50786804       4.36       1.23      -4.14       0.44      444.2       27.8
1998  123  50866554       4.47       1.30      -4.21       0.63      444.6       21.4
1998  123  50965687       4.14       0.82      -3.85       1.27      443.8       29.6
1998  123  51061820       4.10       1.00      -3.94       0.42      444.0       25.1
1998  123  51157949       4.01       1.04      -3.87      -0.02      444.7       25.0
1998  123  51254078       3.87       1.07      -3.70      -0.16      443.9       25.8
1998  123  51350210       4.09       1.56      -3.67      -0.73      445.3       26.4
1998  123  51446339       4.28       0.82      -4.18      -0.35      446.2       23.2
1998  123  51542468       4.30       0.85      -4.18      -0.45      445.0       21.5
1998  123  51638601       4.18       0.70      -4.09      -0.56      444.3       22.0
1998  123  51742101       4.12       0.75      -3.95      -0.89      445.0       22.4
1998  123  51821847       4.10       0.76      -3.89      -1.05      444.5       22.1
