Wind SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs      Vth         Np    
                          km/s       cm^3   
2000  200  23131757       58.2        2.2
2000  200  23230500       59.3        2.0
2000  200  23318556       49.3        2.2
2000  200  23424955       70.1        2.5
2000  200  23534064       60.6        2.3
2000  200  23616279       66.3        3.0
2000  200  23699386       47.2        2.3
2000  200  23799695       51.1        3.0
2000  200  23903738       53.7        2.4
2000  200  24002480       48.1        2.2
2000  200  24095097       48.6        1.9
2000  200  24187996       49.2        2.1
2000  200  24283746       49.8        2.3
2000  200  24382488       44.9        2.1
2000  200  24499181       56.1        2.3
2000  200  24576978       50.6        2.1
2000  200  24669736       52.3        2.3
2000  200  24769160       52.8        2.4
2000  200  24869388       50.8        2.8
2000  200  24962970       51.1        2.2
2000  200  25058720       51.6        2.3
2000  200  25154468       50.4        2.2
2000  200  25348136       43.8        2.3
2000  200  25455865       51.3        2.4
2000  200  25534476       51.8        2.4
2000  200  25627162       51.2        2.2
2000  200  25725763       54.4        2.4
2000  200  25815529       47.5        1.9
2000  200  25914236       62.8        2.4
2000  200  26007029       54.3        2.3
2000  200  26105771       67.3        2.3
2000  200  26209000       65.1        2.5
2000  200  26291425       56.3        2.0
2000  200  26413964       53.8        2.0
2000  200  26494894       54.6        2.0
2000  200  26587650       55.1        1.9
2000  200  26683259       59.1        2.0
2000  200  26779009       58.7        2.0
2000  200  26874085       49.5        2.0
2000  200  26970509       48.2        1.6
2000  200  27066259       58.0        1.9
2000  200  27161972       57.2        2.0
2000  200  27257757       52.4        1.9
2000  200  27371460       57.1        2.1
2000  200  27446265       55.9        2.3
2000  200  27542191       51.8        2.3
2000  200  27640896       51.5        2.2
2000  200  27737257       56.4        2.2
2000  200  27838380       75.1        2.6
2000  200  27928216       40.5        2.2
2000  200  28025322       27.7        1.4
2000  200  28122708       31.4        1.6
2000  200  28215394       65.2        2.5
2000  200  28329097       70.1        2.5
2000  200  28415941       65.4        2.8
2000  200  28511691       76.0        2.7
2000  200  28601457       72.9        2.5
2000  200  28697207       84.2        2.9
2000  200  28798941       71.4        2.6
2000  200  28888669       70.2        2.5
2000  200  29079312       52.4        2.0
2000  200  29173574       48.3        1.9
2000  200  29289587       42.0        1.8
2000  200  29370234       41.2        1.7
2000  200  29459999       44.6        1.9
2000  200  29555890       46.2        1.9
2000  200  29651710       62.8        2.5
2000  200  29747460       54.4        2.1
2000  200  29843208       59.5        2.2
2000  200  29935931       55.8        2.2
2000  200  30037666       54.0        2.2
2000  200  30136373       44.6        1.9
2000  200  30245447       47.3        1.9
2000  200  30324880       47.0        2.0
2000  200  30417636       47.6        2.1
2000  200  30510253       58.8        2.6
2000  200  30608314       62.4        2.7
2000  200  30704746       51.2        2.0
2000  200  30800496       43.3        1.7
2000  200  30896246       54.0        2.2
2000  200  30994306       55.4        2.4
2000  200  31090736       47.2        2.0
2000  200  31204580       47.9        2.0
2000  200  31288361       45.1        1.9
2000  200  31387138       48.6        1.8
2000  200  31476869       48.8        2.1
2000  200  31572619       55.1        2.3
2000  200  31666126       54.8        2.2
2000  200  31764117       51.6        2.0
2000  200  31856734       49.7        2.0
2000  200  31952484       47.6        2.0
2000  200  32048234       48.5        1.9
2000  200  32165068       53.3        2.0
2000  200  32242724       46.1        1.8
2000  200  32338615       44.6        1.9
2000  200  32434365       50.5        2.2
2000  200  32530115       49.7        2.3
2000  200  32625865       44.2        2.0
2000  200  32721613       47.5        2.2
2000  200  32817363       51.9        2.2
2000  200  32912972       51.8        2.1
2000  200  33002878       54.1        2.3
2000  200  33124093       47.0        2.3
2000  200  33209269       53.2        2.4
2000  200  33302023       49.3        2.5
2000  200  33396277       47.1        2.7
2000  200  33492132       48.5        2.7
2000  200  33591593       60.8        2.4
2000  200  33682855       60.1        2.5
2000  200  33783871       48.4        2.7
2000  200  33871359       45.7        2.4
2000  200  33972269       47.4        3.0
2000  200  34083085       51.2        2.7
2000  200  34161601       46.2        2.5
2000  200  34259519       45.3        2.7
2000  200  34355273       45.1        2.7
2000  200  34448097       49.7        2.8
2000  200  34543097       56.3        2.8
2000  200  34639601       49.0        2.4
2000  200  34733746       41.9        2.9
2000  200  34831101       47.7        2.7
2000  200  34927597       45.8        2.3
2000  200  35037554       47.2        2.6
2000  200  35119097       43.3        2.7
2000  200  35214097       43.5        2.5
2000  200  35312835       44.3        2.4
2000  200  35411441       43.6        2.4
2000  200  35507187       43.2        2.4
2000  200  35600089       44.3        2.6
2000  200  35695871       42.5        2.5
2000  200  35788453       43.8        2.4
2000  200  35884207       43.0        2.3
2000  200  35999433       45.5        2.2
2000  200  36075839       38.7        2.3
2000  200  36177437       42.7        2.3
2000  200  36270332       43.6        2.4
2000  200  36363093       43.7        2.5
2000  200  36461691       40.0        2.4
2000  200  36551460       40.3        2.4
2000  200  36644250       41.8        2.4
2000  200  36743781       41.2        2.2
2000  200  36838707       40.5        2.2
2000  200  36953941       45.1        2.4
2000  200  37033199       43.6        2.6
2000  200  37125953       43.1        2.3
2000  200  37224835       41.6        2.3
2000  200  37317457       43.7        2.2
2000  200  37410214       40.1        2.2
2000  200  37505960       42.4        2.3
2000  200  37601714       43.0        2.3
2000  200  37697460       45.3        2.6
2000  200  37796207       41.2        2.4
2000  200  37912898       44.5        2.6
2000  200  37993687       42.0        2.4
2000  200  38086585       42.3        2.4
2000  200  38185324       41.6        2.3
2000  200  38277941       43.8        2.6
2000  200  38373695       49.6        2.7
2000  200  38472574       50.1        2.9
2000  200  38568328       40.1        2.4
2000  200  38664074       40.0        2.3
2000  200  38756695       44.2        2.5
2000  200  38873386       45.2        2.6
2000  200  38954175       37.7        2.2
2000  200  39037347       47.2        2.8
2000  200  39147992       46.7        2.5
2000  200  39238574       45.3        2.7
2000  200  39332082       49.2        2.6
2000  200  39430070       49.2        2.8
2000  200  39525824       49.3        2.8
2000  200  39617828       39.6        3.5
2000  200  39718675       40.9        2.6
2000  200  39828031       45.6        2.5
2000  200  39914664       42.2        2.4
2000  200  40008914       40.7        2.0
2000  200  40106164       34.8        1.9
2000  200  40294812       46.3        2.2
2000  200  40388320       37.7        2.5
2000  200  40484671       40.5        2.1
2000  200  40584914       44.9        2.9
2000  200  40674675       40.9        2.8
2000  200  40789878       42.9        3.2
2000  200  40871488       35.0        2.8
2000  200  40957433       52.4        3.0
2000  200  41063800       39.3        3.0
2000  200  41154917       46.2        2.7
2000  200  41249175       45.8        2.5
2000  200  41346558       35.7        1.9
2000  200  41442984       45.1        2.5
2000  200  41542410       42.9        2.6
2000  200  41629179       41.9        2.5
2000  200  41744382       46.8        2.7
2000  200  41828160       37.2        2.1
2000  200  41921058       53.3        2.8
2000  200  42018300       46.6        2.8
2000  200  42116906       46.6        3.2
2000  200  42203816       42.9        2.8
2000  200  42305550       37.9        2.6
2000  200  42400558       40.8        2.9
2000  200  42499230       39.8        2.9
2000  200  42595050       45.8        3.1
2000  200  42706539       40.8        3.0
2000  200  42787156       43.8        2.6
2000  200  42878414       37.5        2.3
2000  200  42981644       47.2        2.8
2000  200  43071410       41.9        2.5
2000  200  43170324       42.1        2.8
2000  200  43262910       45.9        3.1
2000  200  43356558       39.2        3.1
2000  200  43453050       39.2        3.0
2000  200  43556144       39.9        2.9
2000  200  43663999       48.2        3.5
2000  200  43753765       51.9        4.1
2000  200  43839718       46.3        3.8
2000  200  43936289       40.6        3.3
2000  200  44034894       43.8        3.6
2000  200  44127785       44.7        3.6
2000  200  44223535       50.0        4.0
2000  200  44319289       50.3        4.3
2000  200  44415035       44.0        3.8
2000  200  44510785       43.2        3.8
2000  200  44624492       50.2        4.2
2000  200  44705277       48.7        4.2
2000  200  44798031       46.0        4.1
2000  200  44893781       42.7        3.4
2000  200  44989531       51.6        4.4
2000  200  45088277       44.0        3.7
2000  200  45184023       50.7        4.2
2000  200  45279773       48.6        4.0
2000  200  45375519       53.2        4.1
2000  200  45471269       47.6        3.7
2000  200  45584160       47.1        3.4
2000  200  45662628       54.1        4.1
2000  200  45756210       60.4        4.8
2000  200  45854269       49.8        4.0
2000  200  45944035       45.8        3.4
2000  200  46045765       51.3        4.0
2000  200  46147503       52.5        3.9
2000  200  46240117       46.7        3.5
2000  200  46329882       45.9        3.4
2000  200  46426457       48.1        3.4
2000  200  46542468       45.6        3.8
2000  200  46631410       65.5        5.0
2000  200  46718867       52.8        3.9
2000  200  46814613       46.4        3.6
2000  200  46913496       50.4        3.8
2000  200  47009105       51.5        4.0
2000  200  47104996       56.0        4.1
2000  200  47203593       56.6        4.1
2000  200  47296492       57.0        4.3
2000  200  47395093       51.7        3.8
2000  200  47507300       48.3        3.8
2000  200  47583605       32.4        2.4
2000  200  47674863       37.7        3.1
2000  200  47776593       41.8        3.3
2000  200  47873839       44.0        3.6
2000  200  47960613       45.1        3.8
2000  200  48065339       40.5        3.4
2000  200  48155105       47.6        4.5
2000  200  48253988       53.7        4.8
2000  200  48354082       49.7        4.9
2000  200  48467785       46.9        4.8
2000  200  48536605       72.2        5.6
2000  200  48624878       70.6        5.7
2000  200  48729773       61.7        5.4
2000  200  48828480       56.7        5.2
2000  200  48930214       60.8        5.5
2000  200  49025929       64.0        5.1
2000  200  49124671       66.2        5.1
2000  200  49214578       69.8        5.1
2000  200  49305058       58.6        4.8
2000  200  49424027       71.1        5.0
2000  200  49501753       56.8        5.5
2000  200  49603488       63.1        5.5
2000  200  49696894       63.7        5.2
2000  200  49794136       64.1        5.7
2000  200  49887566       63.1        4.1
2000  200  49984812       66.7        3.8
2000  200  50070089       59.2        3.8
2000  200  50164343       51.3        4.6
2000  200  50260089       53.8        4.3
2000  200  50381273       53.8        4.5
2000  200  50451589       62.7        4.2
2000  200  50545847       58.2        4.1
2000  200  50641593       55.5        4.0
2000  200  50737339       53.3        4.4
2000  200  50834585       57.0        3.9
2000  200  50930335       61.8        4.0
2000  200  51026085       55.0        3.5
2000  200  51121835       51.0        3.2
2000  200  51217582       52.8        3.4
2000  200  51338906       59.4        3.6
2000  200  51415066       52.0        3.4
2000  200  51503335       56.0        3.7
2000  200  51609558       53.6        3.7
2000  200  51691984       59.0        3.2
2000  200  51796566       43.8        3.2
2000  200  51889324       48.3        3.3
2000  200  51991058       59.9        3.5
2000  200  52086808       46.5        3.1
2000  200  52179707       55.3        3.6
2000  200  52293441       63.9        3.2
2000  200  52376367       59.9        3.9
2000  200  52460828       52.6        3.5
2000  200  52553726       57.1        3.8
2000  200  52658453       58.9        4.0
2000  200  52759371       57.5        3.4
2000  200  52846144       54.8        3.3
2000  200  52941964       62.2        3.3
2000  200  53045124       60.1        3.4
2000  200  53140050       59.3        3.4
2000  200  53252257       62.6        3.7
2000  200  53331687       53.9        3.6
2000  200  53427296       49.1        2.9
2000  200  53523187       54.3        3.5
2000  200  53618941       51.1        3.7
2000  200  53714687       51.8        3.6
2000  200  53816277       54.3        3.1
2000  200  53912851       68.3        3.5
2000  200  54002687       66.4        3.4
2000  200  54105203       75.6        4.3
2000  200  54215734       69.5        3.8
2000  200  54283058       59.2        3.5
2000  200  54387820       63.0        3.6
2000  200  54474625       66.0        3.6
2000  200  54579355       51.7        3.6
2000  200  54678058       61.6        3.6
2000  200  54770851       58.6        3.7
2000  200  54869558       60.9        3.6
2000  200  54956371       59.8        3.2
2000  200  55246710       57.7        3.5
2000  200  55347660       47.8        4.4
2000  200  55442558       47.9        4.4
2000  200  55536851       56.0        4.5
2000  200  55639335       55.5        4.0
2000  200  55735156       58.4        3.9
2000  200  55830906       50.2        4.0
2000  200  55926656       50.0        4.0
2000  200  56021542       53.9        4.3
2000  200  56136777       56.6        4.2
2000  200  56212398       48.5        5.6
2000  200  56308828       44.6        4.3
2000  200  56404542       43.3        4.3
2000  200  56500261       53.2        4.8
2000  200  56596078       44.6        4.2
2000  200  56691753       45.0        4.3
2000  200  56787542       44.3        4.2
2000  200  56883324       43.9        4.4
2000  200  56979074       44.3        4.1
2000  200  57091250       66.6        4.7
2000  200  57164554       45.2        4.2
2000  200  57264261       43.3        3.9
2000  200  57363503       64.4        3.9
2000  200  57445781       53.3        3.6
2000  200  57553535       59.9        3.9
2000  200  57644765       55.2        3.4
2000  200  57733917       68.0        3.6
2000  200  57831777       58.3        3.3
2000  200  57927699       60.0        3.3
2000  200  58051699       53.9        3.0
2000  200  58116035       58.4        3.1
2000  200  58223140       53.1        3.6
2000  200  58307601       53.6        3.4
2000  200  58412328       54.6        3.7
2000  200  58508074       66.0        3.8
2000  200  58603828       50.2        3.4
2000  200  58699574       53.1        3.6
2000  200  58795324       45.9        3.9
2000  200  58891042       42.5        4.0
2000  200  59006273       65.9        4.4
2000  200  59081078       45.8        4.3
2000  200  59178328       43.9        3.7
2000  200  59274140       52.0        3.2
2000  200  59374449       71.2        3.5
2000  200  59461015       55.5        3.3
2000  200  59564417       61.6        3.7
2000  200  59654183       49.4        3.2
2000  200  59751464       57.8        3.3
2000  200  59845542       56.9        3.5
2000  200  59966695       58.9        3.3
2000  200  60040000       57.7        3.3
2000  200  60132761       58.7        3.4
2000  200  60224015       54.0        3.4
2000  200  60324257       61.0        3.5
2000  200  60421499       54.9        3.2
2000  200  60517253       61.4        3.6
2000  200  60612999       61.6        3.4
2000  200  60711742       55.9        2.9
2000  200  60812796       61.3        3.6
2000  200  60930171       57.5        3.3
2000  200  61001988       52.8        3.1
2000  200  61091750       56.5        3.4
2000  200  61188996       50.5        2.9
2000  200  61295218       52.3        3.2
2000  200  61381988       49.9        3.0
2000  200  61477742       51.5        3.1
2000  200  61573488       54.4        3.3
2000  200  61670132       64.0        3.8
2000  200  61765812       47.9        3.0
2000  200  61887667       57.6        3.3
2000  200  61957312       56.6        3.3
2000  200  62053062       52.5        3.3
2000  200  62147988       49.5        3.1
2000  200  62257207       63.1        3.8
2000  200  62340300       67.2        4.0
2000  200  62433742       56.6        3.3
2000  200  62541457       59.3        3.4
2000  200  62644007       58.8        3.3
2000  200  62725476       52.4        2.9
2000  200  62849691       55.2        3.2
2000  200  62922960       54.9        3.4
2000  200  63015718       59.7        3.4
2000  200  63112968       58.5        3.4
2000  200  63205046       55.7        3.6
2000  200  63303789       54.8        3.3
2000  200  63398714       55.7        3.4
2000  200  63498281       52.6        3.1
2000  200  63590218       56.0        3.2
2000  200  63685292       55.8        3.3
2000  200  63807152       60.9        3.3
2000  200  63877464       54.6        3.2
2000  200  63965734       50.6        3.3
2000  200  64072136       52.7        3.8
2000  200  64166207       51.6        3.5
2000  200  64255363       61.4        3.6
2000  200  64349617       52.5        3.7
2000  200  64447542       44.2        2.9
2000  200  64545542       55.8        3.2
2000  200  64641292       54.4        3.0
2000  200  64766964       59.9        3.2
2000  200  64838777       52.9        3.0
2000  200  64930714       50.2        2.9
2000  200  65026636       49.6        3.2
2000  200  65120718       56.5        3.2
2000  200  65217957       50.6        3.0
2000  200  65312246       48.2        3.0
2000  200  65409460       49.9        2.9
2000  200  65505207       53.8        3.5
2000  200  65597968       57.5        3.2
2000  200  65723632       54.5        3.2
2000  200  65792453       52.5        3.1
2000  200  65888203       54.9        3.2
2000  200  65983953       51.0        2.9
2000  200  66079703       51.1        3.1
2000  200  66175453       48.3        2.8
2000  200  66271203       51.2        2.9
2000  200  66366953       46.7        2.7
2000  200  66462703       46.6        2.8
2000  200  66558492       61.3        3.6
2000  200  66679851       54.2        3.0
2000  200  66754515       50.9        3.5
2000  200  66857742       48.1        2.9
2000  200  66942351       50.4        3.0
2000  200  67044757       48.7        3.0
2000  200  67141328       52.2        3.0
2000  200  67240000       54.8        3.2
2000  200  67336421       51.8        3.0
2000  200  67432171       48.5        2.9
2000  200  67518945       53.4        3.3
2000  200  67643117       51.1        3.1
2000  200  67716421       48.7        2.7
2000  200  67809179       54.9        3.1
2000  200  67905757       50.5        3.0
2000  200  68004499       48.5        2.8
2000  200  68096429       55.3        3.3
2000  200  68196000       48.0        2.9
2000  200  68289429       57.3        3.3
2000  200  68386671       53.2        3.1
2000  200  68480328       52.2        3.3
2000  200  68602937       53.0        2.9
2000  200  68670929       54.5        3.3
2000  200  68767507       52.3        3.1
2000  200  68862429       48.5        2.9
2000  200  68958179       47.3        2.9
2000  200  69056921       50.2        3.4
2000  200  69148187       48.8        3.0
2000  200  69252914       50.5        3.1
2000  200  69348664       52.2        3.3
2000  200  69438429       49.1        3.1
2000  200  69562601       51.0        3.0
2000  200  69626937       48.8        3.3
2000  200  69731664       49.8        3.3
2000  200  69827617       54.4        3.5
2000  200  69920375       50.5        3.9
2000  200  70210617       46.7        3.2
2000  200  70303234       53.2        3.9
2000  200  70402117       53.5        3.4
2000  200  70517171       51.7        3.2
2000  200  70599460       51.4        3.4
2000  200  70689367       46.1        3.7
2000  200  70785117       48.8        3.3
2000  200  70877734       49.7        3.4
2000  200  70973624       46.3        3.5
2000  200  71069375       48.0        3.4
2000  200  71165125       47.2        3.5
2000  200  71257843       46.3        3.7
2000  200  71353593       47.9        3.7
2000  200  71468796       51.4        3.5
2000  200  71550906       51.6        3.8
2000  200  71643835       48.6        3.7
2000  200  71742406       49.7        3.8
2000  200  71832203       49.8        3.9
2000  200  71933929       46.9        3.8
2000  200  72023695       45.0        3.6
2000  200  72122406       47.1        3.4
2000  200  72212203       49.6        3.9
2000  200  72307921       45.4        3.6
2000  200  72432093       52.7        3.8
2000  200  72499421       47.4        3.7
2000  200  72595171       54.1        4.2
2000  200  72699898       50.6        4.6
2000  200  72795648       50.4        4.0
2000  200  72885414       49.9        3.8
2000  200  72981164       45.0        3.8
2000  200  73082898       49.3        3.7
2000  200  73178648       47.1        3.9
2000  200  73274429       41.4        3.3
2000  200  73388171       45.1        3.6
2000  200  73468890       46.8        3.6
2000  200  73558039       58.0        4.2
2000  200  73657398       46.6        3.7
2000  200  73753148       42.5        3.4
2000  200  73848898       41.2        3.5
2000  200  73944671       41.6        3.4
2000  200  74040460       40.6        3.5
2000  200  74135523       33.8        3.9
2000  200  74231921       38.6        3.1
2000  200  74344273       41.6        3.3
2000  200  74423562       35.7        3.0
2000  200  74519312       36.2        2.9
2000  200  74617265       45.0        3.6
2000  200  74713664       43.4        3.1
2000  200  74806390       38.1        3.1
2000  200  74905132       40.6        3.0
2000  200  75000914       42.5        3.3
2000  200  75090031       43.8        4.2
2000  200  75192414       45.2        3.4
2000  200  75306898       46.9        3.1
2000  200  75380960       46.6        3.4
2000  200  75470726       44.1        3.2
2000  200  75571773       47.5        3.5
2000  200  75659335       46.6        3.7
2000  200  75763890       46.1        3.0
2000  200  75867921       51.3        3.2
2000  200  75958546       49.9        3.0
2000  200  76051132       46.5        3.5
2000  200  76147054       47.2        3.4
2000  200  76265070       44.2        2.6
2000  200  76347500       47.8        3.2
2000  200  76440289       46.4        3.4
2000  200  76535898       44.0        3.1
2000  200  76622640       46.8        3.8
2000  200  76727367       49.7        3.1
2000  200  76823117       48.9        3.5
2000  200  76918867       45.8        3.3
2000  200  77014789       35.8        2.7
2000  200  77112742       47.7        3.4
2000  200  77227093       44.2        3.4
2000  200  77307882       40.6        3.0
2000  200  77400679       41.6        3.1
2000  200  77493539       39.9        3.0
2000  200  77592179       38.7        3.0
2000  200  77687929       39.8        3.0
2000  200  77780000       44.6        3.4
2000  200  77873585       36.5        2.8
2000  200  77971492       45.8        3.5
2000  200  78067242       43.9        3.3
2000  200  78181632       39.7        2.9
2000  200  78261734       43.4        3.3
2000  200  78352328       35.6        2.8
2000  200  78448078       36.6        2.8
2000  200  78548984       49.6        3.2
2000  200  78643249       36.5        2.6
2000  200  78738999       41.9        3.0
2000  200  78836921       45.2        3.0
2000  200  78929781       34.5        2.5
2000  200  79027734       44.9        3.5
2000  200  79140734       43.0        3.3
2000  200  79220023       33.3        2.6
2000  200  79312781       34.3        2.5
2000  200  79408531       33.1        2.6
2000  200  79504281       34.0        2.5
2000  200  79599859       35.2        2.7
2000  200  79695773       36.5        2.7
2000  200  79794343       43.3        2.8
2000  200  79889406       46.5        3.4
2000  200  79985226       40.3        3.2
2000  200  80100359       44.3        2.9
2000  200  80174382       39.7        2.7
2000  200  80267140       37.7        2.6
2000  200  80368914       39.6        2.8
2000  200  80464664       37.3        2.6
2000  200  80560343       41.0        2.9
2000  200  80660578       44.7        2.6
2000  200  80747351       42.2        2.7
2000  200  80843101       54.7        3.4
2000  200  80938851       62.1        3.6
2000  200  81061531       46.4        2.6
2000  200  81130351       53.7        3.4
2000  200  81229093       42.3        2.5
2000  200  81321851       54.7        3.6
2000  200  81420593       44.0        2.6
2000  200  81516343       45.3        2.8
2000  200  81605429       50.1        3.4
2000  200  81707156       46.6        2.7
2000  200  81801406       42.2        2.5
2000  200  81896343       45.5        2.9
2000  200  82016031       46.9        2.9
2000  200  82091648       41.6        3.0
2000  200  82179109       46.3        3.2
2000  200  82283976       38.2        2.3
2000  200  82379726       45.0        3.1
2000  200  82475476       40.4        2.5
2000  200  82570398       49.7        4.1
2000  200  82670640       38.6        2.3
2000  200  82753749       44.7        3.1
2000  200  82859828       43.6        2.5
2000  200  82971367       49.2        3.0
2000  200  83048335       50.0        3.0
2000  200  83138101       43.2        2.7
2000  200  83236843       43.1        2.7
2000  200  83332593       41.8        3.3
2000  200  83430664       36.2        2.7
2000  200  83528726       40.8        2.8
2000  200  83627359       43.4        2.9
2000  200  83726140       40.4        2.7
2000  200  83818960       43.6        2.8
2000  200  83935656       43.2        2.4
2000  200  84011812       36.5        2.2
2000  200  84101578       42.2        2.6
2000  200  84200320       40.3        2.5
2000  200  84293078       44.6        2.7
2000  200  84384515       39.7        2.5
2000  200  84489242       35.1        2.5
2000  200  84584960       39.8        2.6
2000  200  84678398       34.1        2.3
2000  200  84774148       33.6        2.3
2000  200  84970124       41.5        3.0
2000  200  85063570       27.8        2.0
2000  200  85158632       37.7        2.8
2000  200  85255210       38.5        2.7
2000  200  85350820       38.5        2.6
2000  200  85449562       45.5        2.9
2000  200  85545312       43.4        2.4
2000  200  85641062       38.8        2.2
2000  200  85730828       38.3        2.3
2000  200  85850507       38.1        2.1
2000  200  85928304       34.6        2.3
2000  200  86021062       33.9        2.4
2000  200  86116984       32.6        2.4
2000  200  86212562       33.7        2.4
2000  200  86308312       38.0        2.4
