                               Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V         Vth         Np        Beta        Va         Ma        Mms    
                           nT         nT         nT         nT        km/s       km/s       cm^3                  km/s                         
2009  200  24219912       2.64      -0.43       2.29      -0.80      289.6       16.7        6.2      0.527       23.1      12.55       9.38
2009  200  24317849       2.70      -0.53       2.52      -0.81      290.1       16.4        6.1      0.473       23.8      12.19       9.32
2009  200  24415927       2.69      -0.40       2.42      -1.10      290.7       15.9        6.0      0.444       23.9      12.16       9.42
2009  200  24500095       2.65      -0.23       2.46      -0.95      289.6       17.1        6.2      0.542       23.2      12.47       9.26
2009  200  24611664       2.63       0.29       2.55      -0.55      288.5       16.8        6.1      0.520       23.3      12.38       9.28
2009  200  24706542       2.65       0.42       2.46      -0.88      288.6       16.4        5.8      0.466       24.0      12.03       9.23
2009  200  24804480       2.58       0.47       2.37      -0.90      288.1       16.4        6.0      0.510       22.9      12.58       9.46
2009  200  24902419       2.61       0.39       2.37      -1.00      288.8       16.5        6.0      0.501       23.3      12.42       9.38
2009  200  25000357       2.60       0.30       2.32      -1.13      288.7       16.3        6.0      0.499       23.1      12.50       9.46
2009  200  25098294       2.54       0.25       2.24      -1.18      288.5       16.4        6.2      0.547       22.2      12.98       9.62
2009  200  25196234       2.59       0.29       2.23      -1.30      288.4       16.1        6.0      0.488       23.1      12.49       9.49
2009  200  25294171       2.61       0.37       2.13      -1.47      288.6       16.2        5.9      0.480       23.4      12.33       9.40
2009  200  25392111       2.59       0.32       2.08      -1.50      288.2       16.2        6.0      0.495       23.1      12.49       9.46
2009  200  25479337       2.59       0.21       2.15      -1.42      288.4       17.4        6.2      0.584       22.8      12.68       9.25
2009  200  25591048       2.49       0.15       2.15      -1.25      288.7       16.2        6.0      0.536       22.1      13.04       9.71
2009  200  25685925       2.41       0.19       1.92      -1.43      288.8       16.2        6.1      0.582       21.2      13.60       9.94
2009  200  25783865       2.32       0.19       1.93      -1.26      288.7       16.1        6.0      0.606       20.7      13.95      10.10
2009  200  25881802       2.29       0.01       0.93      -2.09      289.3       16.0        6.1      0.630       20.2      14.34      10.29
2009  200  25979742       2.20       0.09       0.96      -1.98      289.9       16.4        6.1      0.709       19.4      14.93      10.39
2009  200  26077679       2.18      -0.00       1.06      -1.90      290.0       16.2        6.2      0.725       19.1      15.21      10.53
2009  200  26172556       2.10      -0.14       1.16      -1.75      288.7       16.4        6.1      0.780       18.5      15.58      10.58
2009  200  26270496       2.12      -0.05      -0.61      -1.84      289.0       16.9        6.1      0.809       18.8      15.41      10.36
2009  200  26368433       2.12       0.11      -0.91      -1.91      289.3       16.4        6.1      0.772       18.7      15.50      10.55
2009  200  26455662       1.89      -0.14       0.37      -1.16      289.8       17.2        6.3      1.103       16.4      17.66      10.84
2009  200  26567511       1.82      -0.67       1.33      -0.95      289.7       16.7        6.4      1.133       15.7      18.47      11.24
2009  200  26662390       1.94      -0.77       1.34      -1.18      290.9       16.3        6.1      0.905       17.1      16.97      11.05
2009  200  26760328       1.94      -0.76       1.53      -0.91      290.3       16.6        6.2      0.954       17.0      17.08      10.95
2009  200  26858126       1.97      -0.69       1.61      -0.90      289.9       16.1        6.3      0.895       17.0      17.01      11.11
2009  200  26956064       1.93      -0.77       1.59      -0.75      289.9       16.6        6.5      1.003       16.5      17.54      11.08
2009  200  27054144       1.88      -0.68       1.61      -0.68      290.8       16.4        6.3      0.997       16.4      17.74      11.23
2009  200  27151941       1.90      -0.64       1.66      -0.67      289.9       16.4        6.3      0.983       16.5      17.58      11.17
2009  200  27249880       1.86      -0.48       1.77      -0.31      289.8       16.5        6.4      1.050       16.1      17.99      11.21
2009  200  27347818       1.85      -0.44       1.75      -0.38      289.4       16.4        6.3      1.046       16.1      18.02      11.24
2009  200  27435044       1.87      -0.07       1.75       0.02      289.3       17.7        6.5      1.224       16.0      18.07      10.73
2009  200  27546896       1.84       0.39       1.71       0.53      290.4       15.8        6.5      1.009       15.7      18.44      11.63
2009  200  27641773       1.88       0.37       1.79       0.40      290.6       15.7        6.4      0.937       16.2      17.92      11.55
2009  200  27739712       1.91       0.31       1.86       0.25      289.8       15.9        6.5      0.957       16.3      17.79      11.40
2009  200  27837650       2.02       0.33       1.99       0.02      290.1       15.9        6.3      0.816       17.6      16.46      11.04
2009  200  27935589       2.03       0.36       1.99       0.03      290.0       15.6        6.2      0.780       17.7      16.36      11.11
2009  200  28033527       1.88       0.16       1.66      -0.75      291.0       16.5        6.4      1.041       16.2      17.97      11.23
2009  200  28131466       2.00       0.39       1.91      -0.43      290.5       16.0        6.4      0.850       17.3      16.78      11.12
2009  200  28229404       2.02       0.35       1.86      -0.67      290.6       16.3        6.3      0.858       17.5      16.56      10.95
2009  200  28327343       1.98       0.16       1.74      -0.92      290.5       16.3        6.4      0.908       17.1      17.00      11.06
2009  200  28414570       1.97       0.31       1.74      -0.87      289.7       17.7        6.6      1.117       16.7      17.34      10.60
2009  200  28526281       1.98       0.42       1.71      -0.91      290.5       15.6        6.6      0.847       16.9      17.18      11.40
2009  200  28621158       1.96       0.53       1.68      -0.86      290.8       15.6        6.6      0.878       16.7      17.42      11.45
2009  200  28718955       2.01       0.50       1.56      -1.11      290.0       15.9        6.3      0.828       17.5      16.58      11.07
2009  200  28817035       1.95       0.43       1.49      -1.17      290.1       15.7        6.5      0.891       16.6      17.43      11.41
2009  200  28914972       1.97       0.47       1.47      -1.21      290.3       15.5        6.4      0.834       17.0      17.09      11.39
2009  200  29012912       2.01       0.32       1.62      -1.10      291.3       15.6        6.5      0.827       17.2      16.98      11.34
2009  200  29110708       2.16      -0.14       2.04      -0.23      291.0       15.2        6.2      0.637       19.0      15.33      10.96
2009  200  29208789       2.23       0.02       2.22       0.06      291.5       14.9        6.3      0.590       19.4      15.04      10.95
2009  200  29306726       2.25       0.17       2.23      -0.25      291.0       15.2        6.4      0.616       19.4      14.99      10.80
2009  200  29393953       2.23       0.21       2.16      -0.52      289.8       16.7        6.5      0.759       19.2      15.11      10.33
2009  200  29505664       2.20       0.12       2.15      -0.43      290.8       15.3        6.3      0.633       19.2      15.16      10.86
2009  200  29600402       2.20       0.14       2.16      -0.36      290.1       15.6        6.3      0.662       19.1      15.17      10.75
2009  200  29698480       2.17       0.06       2.11      -0.46      290.6       15.4        6.3      0.672       18.8      15.47      10.92
2009  200  29796279       2.19       0.05       2.11      -0.57      290.0       15.5        6.3      0.666       19.0      15.29      10.81
2009  200  29894357       2.20       0.11       2.16      -0.40      289.7       15.2        6.1      0.610       19.5      14.85      10.73
2009  200  29992156       2.25       0.25       2.21      -0.31      290.0       15.2        6.1      0.590       19.8      14.65      10.67
2009  200  30090234       2.20       0.07       2.10      -0.65      290.2       15.1        6.1      0.604       19.4      14.96      10.83
2009  200  30188173       2.21       0.25       2.06      -0.75      289.8       14.8        6.0      0.572       19.6      14.77      10.84
2009  200  30285970       2.25       0.25       2.12      -0.67      289.1       15.2        6.1      0.578       20.0      14.49      10.60
2009  200  30373337       2.13       0.35       1.86      -0.93      290.8       16.5        6.5      0.824       18.2      15.97      10.68
2009  200  30485048       2.14       0.59       1.65      -0.86      289.8       15.5        6.1      0.676       18.8      15.41      10.86
2009  200  30579785       2.16       0.53       1.93      -0.72      290.0       15.4        6.1      0.649       19.1      15.20      10.82
2009  200  30674804       2.22       0.67       1.86      -0.97      289.8       15.4        6.2      0.634       19.4      14.97      10.72
2009  200  30772601       2.28       0.64       2.01      -0.85      289.4       15.7        6.2      0.623       19.9      14.53      10.44
2009  200  30870681       2.29       0.60       2.04      -0.83      290.3       15.0        6.0      0.540       20.4      14.20      10.55
2009  200  30968619       2.29       0.63       2.07      -0.76      290.6       15.1        6.1      0.552       20.3      14.30      10.58
2009  200  31066417       2.39       0.68       2.03      -1.06      290.1       15.0        5.8      0.486       21.6      13.45      10.23
2009  200  31164496       2.40       0.72       2.00      -1.11      290.9       14.7        5.8      0.459       21.7      13.39      10.30
2009  200  31262433       2.39       0.73       2.00      -1.09      290.7       15.1        5.7      0.479       21.8      13.33      10.17
2009  200  31349662       2.32       0.69       1.93      -1.09      290.0       16.5        6.1      0.649       20.5      14.14      10.07
2009  200  31556250       2.14       0.71       1.67      -1.12      291.1       15.0        6.0      0.626       19.0      15.33      11.01
