Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          V         Vth         Np    
                           nT        km/s       km/s       cm^3   
2014    8  39954476       3.37      320.6       23.3        9.4
2014    8  40052964       3.40      320.5       23.2        9.4
2014    8  40151449       3.38      319.6       23.3        9.3
2014    8  40249937       3.32      320.3       23.8        9.4
2014    8  40348421       3.27      320.2       23.1        9.5
2014    8  40437679       3.27      319.6       25.5        9.2
2014    8  40548472       3.27      319.3       23.4        9.3
2014    8  40643882       3.28      318.3       23.3        9.5
2014    8  40742367       3.19      318.6       23.7        9.3
2014    8  40840851       3.14      317.8       23.9        8.8
2014    8  40939339       3.18      318.2       24.3        9.1
2014    8  41037824       3.25      318.4       24.3        9.2
2014    8  41136312       3.45      319.5       22.5        8.4
2014    8  41234796       3.42      317.9       22.9        8.7
2014    8  41333285       3.10      317.4       24.1        8.8
2014    8  41422539       3.10      319.5       25.5        8.9
2014    8  41727226       2.92      319.7       24.3        9.3
2014    8  41825714       3.02      319.5       25.1        9.7
2014    8  41923343       3.06      315.2       24.4        8.8
2014    8  42021832       3.04      315.5       23.4        8.5
2014    8  42120316       2.99      313.7       25.5        9.3
2014    8  42218804       3.02      314.3       24.4        8.8
2014    8  42317289       3.17      314.0       27.1        9.6
2014    8  42407261       3.14      316.7       27.3        9.8
2014    8  42517339       3.09      320.4       26.6       10.0
2014    8  42613460       3.15      321.8       27.4        9.9
2014    8  42715062       3.33      324.7       26.4        8.8
2014    8  42816589       3.25      321.9       26.4        9.5
2014    8  42915078       3.34      322.9       25.9        9.0
2014    8  43010625       3.27      320.8       25.1        8.4
2014    8  43109109       3.28      322.4       26.0        9.5
2014    8  43206742       3.25      319.8       24.7        8.7
2014    8  43303691       3.21      317.8       26.8        9.1
2014    8  43395199       3.17      317.6       27.1        9.1
2014    8  43505277       3.12      317.8       26.1        8.8
2014    8  43600687       3.05      316.7       27.1        8.8
2014    8  43697632       3.05      317.7       27.3        9.0
2014    8  43794582       3.10      318.7       26.1        8.7
2014    8  43893921       3.08      320.0       28.3        9.4
2014    8  43990015       3.08      318.1       27.6        8.9
2014    8  44088500       3.17      317.9       29.7        9.6
2014    8  44186988       3.25      315.2       27.4        8.8
2014    8  44285472       3.26      316.5       26.5        8.7
2014    8  44376980       3.29      317.2       27.1        9.1
2014    8  44485523       3.30      319.4       27.9        9.4
2014    8  44580929       3.21      318.3       29.9        9.9
2014    8  44680957       3.16      319.3       28.9        9.6
2014    8  44779441       3.06      319.9       29.1        9.4
2014    8  44877929       3.17      318.4       30.2        9.5
2014    8  44976414       3.29      318.2       29.2        9.5
2014    8  45074902       3.34      319.6       28.6        9.3
2014    8  45173386       3.39      319.5       30.1        9.3
2014    8  45272726       3.50      323.9       25.3        8.9
2014    8  45361984       3.28      318.7       30.4        9.6
2014    8  45472777       3.36      321.1       29.1        8.7
2014    8  45568187       3.34      321.1       32.1        8.2
2014    8  45665816       3.27      321.2       29.3        8.9
2014    8  45765156       3.24      321.7       29.4        7.9
2014    8  45862789       3.21      318.2       30.5        9.2
2014    8  45959734       3.05      316.7       31.8        9.8
2014    8  46060578       2.92      317.4       32.2        9.2
2014    8  46159066       2.97      318.4       32.8        9.0
2014    8  46257550       2.93      320.0       31.5        9.1
2014    8  46346839       2.79      318.8       34.1        9.3
2014    8  46457671       2.82      320.6       34.3        8.8
2014    8  46553042       2.94      319.0       32.1        9.0
2014    8  46651531       3.11      318.6       29.9        8.2
2014    8  46750015       2.96      320.4       32.7        9.1
2014    8  46848500       2.98      322.6       22.8        8.4
2014    8  46946988       2.90      322.0       22.4        8.7
2014    8  47047695       3.04      316.4       22.2        7.6
2014    8  47146179       3.02      313.5       21.9        7.7
2014    8  47244664       2.97      315.6       26.7        8.7
2014    8  47334777       2.74      321.4       25.0        8.9
2014    8  47445570       2.86      321.1       24.3        8.9
2014    8  47540976       2.74      321.6       24.3        9.0
2014    8  47639464       2.73      323.4       23.4        9.1
2014    8  47737949       2.95      323.0       23.1        8.3
2014    8  47836433       3.08      319.7       24.2        9.3
2014    8  47934921       3.09      321.9       23.9        9.1
2014    8  48033406       3.07      322.4       23.9        9.4
2014    8  48131890       3.05      323.7       23.4        9.4
2014    8  48233312       3.06      325.2       24.0        9.6
2014    8  48321851       3.07      327.8       24.9        9.7
2014    8  48427207       3.08      325.5       24.2        9.5
2014    8  48529593       3.12      327.1       23.9        8.8
2014    8  48618160       3.19      325.1       23.9        8.6
2014    8  48725742       3.14      326.0       24.0        9.0
2014    8  48825050       3.31      328.4       24.3        8.8
2014    8  48923535       3.32      332.9       23.1        8.6
2014    8  49015867       3.41      329.8       24.3        8.8
2014    8  49114351       3.54      331.7       25.1        8.5
2014    8  49212011       3.16      329.0       23.1       10.1
2014    8  49306703       3.15      330.3       25.0        9.8
2014    8  49412058       3.84      329.3       22.2        8.3
2014    8  49508292       3.88      330.8       23.1        8.7
2014    8  49606777       3.85      331.1       23.6        8.9
2014    8  49708339       3.87      331.7       22.8        8.8
2014    8  49806824       3.87      332.4       23.4        8.3
2014    8  49905312       4.01      333.3       23.4        8.6
2014    8  50003796       4.17      333.1       22.2        7.9
2014    8  50102281       4.04      332.5       23.2        7.8
2014    8  50197691       3.21      336.7       23.5        8.7
2014    8  50292414       3.47      335.3       26.9        8.7
2014    8  50400132       3.16      335.7       24.2        8.2
2014    8  50493144       2.08      333.7       25.7        9.0
2014    8  50591628       2.04      336.5       26.3        9.6
2014    8  50690117       2.85      335.1       24.8        9.3
2014    8  50788601       2.57      337.1       24.9        9.8
2014    8  50887085       2.48      337.7       25.6        9.7
2014    8  50988000       2.43      337.9       25.2        9.8
2014    8  51084054       2.37      337.0       25.1        9.9
2014    8  51182613       2.52      337.6       25.1       10.2
2014    8  51277300       2.46      338.2       27.0       10.4
2014    8  51382589       2.64      337.3       24.2        9.7
2014    8  51478066       2.43      337.8       25.2       10.2
2014    8  51576484       2.47      337.3       24.9       10.0
2014    8  51677363       2.93      339.1       25.6        8.9
2014    8  51773453       2.58      335.2       27.9        9.8
2014    8  51871937       2.41      330.7       33.4       10.5
2014    8  51970421       2.38      330.9       34.0       10.8
2014    8  52068910       2.51      331.0       32.3       10.3
2014    8  52167394       2.41      331.4       30.9       10.0
2014    8  52261261       2.26      331.6       32.3       10.5
2014    8  52367511       1.43      336.5       26.7       10.1
2014    8  52462847       1.49      336.8       27.7        9.7
2014    8  52561335       1.62      336.6       28.8        9.9
2014    8  52662214       1.73      337.4       28.7        9.6
2014    8  52758304       3.58      332.3       25.5        7.9
2014    8  52856789       3.01      334.0       26.8        8.3
2014    8  52955277       3.49      333.9       25.0        8.2
2014    8  53053761       3.76      334.7       24.5        8.3
2014    8  53152246       3.37      333.5       26.2        8.3
2014    8  53246968       3.21      334.5       29.0        8.9
2014    8  53352292       3.17      336.2       26.0        8.4
2014    8  53447703       3.24      334.7       27.3        8.6
2014    8  53548582       3.66      337.9       25.3        8.3
2014    8  53740078       3.61      335.9       25.5        8.1
2014    8  53844035       3.76      337.4       26.3        8.7
2014    8  53943207       3.79      336.0       24.3        7.8
2014    8  54041691       3.43      334.1       25.4        8.0
2014    8  54140175       3.63      333.0       25.1        8.1
2014    8  54234898       3.68      332.4       26.4        8.2
2014    8  54340226       3.72      330.5       25.3        8.0
2014    8  54435632       3.77      332.1       26.0        8.4
2014    8  54534117       3.69      333.1       24.7        8.3
2014    8  54634996       3.73      336.3       23.7        7.8
2014    8  54731085       3.73      333.6       24.4        8.2
2014    8  54829574       3.75      334.3       24.3        8.5
2014    8  54928058       3.73      334.7       25.4        8.4
2014    8  55026542       3.74      326.9       29.7        9.0
2014    8  55127425       3.28      337.3       25.7        8.3
2014    8  55219753       2.96      338.0       27.3        9.7
2014    8  55327472       2.73      337.6       25.3        9.7
2014    8  55422878       2.71      337.7       24.8       10.2
2014    8  55521367       2.74      337.4       25.2       10.0
2014    8  55619851       3.11      336.2       25.3        9.4
2014    8  55716011       4.08      332.7       23.7        8.1
2014    8  55814496       4.00      330.4       27.1        8.8
2014    8  55912984       4.08      331.7       24.1        7.8
2014    8  56011398       4.17      331.9       24.6        8.1
2014    8  56109199       4.12      327.1       24.4        9.4
2014    8  56203753       4.06      329.8       25.9        9.4
2014    8  56309933       4.14      328.0       24.1        9.3
2014    8  56405339       4.20      331.1       25.7        8.8
2014    8  56503828       4.18      332.1       23.5        8.5
2014    8  56605390       4.26      331.1       24.4        8.7
2014    8  56703874       4.36      328.0       24.0        8.8
2014    8  56808519       4.34      327.3       22.7        9.0
2014    8  56907003       4.42      328.1       24.2        8.5
2014    8  56999332       4.37      329.4       23.7        8.5
2014    8  57094742       4.24      328.3       24.8        9.1
2014    8  57188609       4.36      329.1       26.3        9.0
2014    8  57294789       4.39      330.5       23.5        8.4
2014    8  57390199       4.48      328.4       23.2        8.7
2014    8  57488683       4.52      329.5       23.0        8.3
2014    8  57587167       4.43      329.6       24.0        8.5
2014    8  57685656       4.18      329.4       23.5        9.0
2014    8  57784140       4.12      330.6       24.3        9.2
2014    8  57882625       4.10      331.1       24.4        8.9
2014    8  57981113       4.01      330.4       25.1        9.3
2014    8  58079597       4.21      332.8       24.7        8.8
2014    8  58177398       4.21      333.9       26.2        9.0
2014    8  58282726       4.01      333.3       24.7        9.2
2014    8  58378132       4.03      334.1       25.2        9.5
2014    8  58476621       4.12      334.7       24.9        9.0
2014    8  58577499       4.35      337.1       27.4        9.6
2014    8  58670511       4.44      333.8       24.5        8.7
2014    8  58769000       4.45      334.5       24.2        8.4
2014    8  58862902       4.09      323.3       36.3       12.8
2014    8  58963746       3.76      313.9       29.2       10.9
2014    8  59079164       3.76      338.3       25.3        9.3
2014    8  59159179       3.76      338.4       26.3        9.7
2014    8  59266902       3.79      338.7       24.9        9.6
2014    8  59362308       3.78      339.5       25.0        9.2
2014    8  59460796       3.78      340.4       25.1        9.6
2014    8  59559316       3.77      338.4       27.7       10.4
2014    8  59657765       3.63      341.8       29.5       10.8
2014    8  59750097       3.80      325.0       21.6        8.6
2014    8  59854738       3.76      324.4       24.2       11.1
2014    8  59953222       3.44      319.0       24.7        9.4
2014    8  60051710       3.81      324.4       23.4       10.8
2014    8  60144039       4.13      339.9       27.6       10.1
2014    8  60249363       4.12      325.0       25.2       10.1
2014    8  60347132       3.28      334.1       28.5        9.8
2014    8  60439496       3.07      318.7       27.2       10.9
2014    8  60544140       3.25      317.8       26.1       11.8
2014    8  60645703       3.19      326.4       21.4        9.3
2014    8  60740289       3.22      324.4       31.5       13.2
2014    8  60845578       3.16      330.7       28.2       12.3
2014    8  60941160       3.17      314.6       28.8       12.6
2014    8  61039613       3.23      324.2       25.8       11.9
2014    8  61128867       3.05      318.7       29.7       12.4
2014    8  61239695       3.15      324.6       25.7       11.4
2014    8  61338867       3.22      329.7       26.7       11.1
2014    8  61436667       3.27      329.7       26.6       12.1
2014    8  61538230       3.08      332.7       27.9       11.6
2014    8  61628167       3.06      328.1       26.9       12.0
2014    8  61722890       3.18      318.4       24.9       11.0
2014    8  61827535       3.22      319.2       25.4       11.3
2014    8  61926019       3.20      311.9       29.0       11.9
2014    8  62024472       3.27      311.1       31.5       12.2
2014    8  62112972       3.39      310.1       31.2       11.8
2014    8  62224519       3.40      310.9       33.3       12.8
2014    8  62319929       3.41      311.3       32.9       12.6
2014    8  62418414       3.39      310.2       34.5       12.8
2014    8  62516902       3.40      311.0       34.4       12.8
2014    8  62615421       3.40      312.2       30.6       12.4
2014    8  62713906       3.35      313.7       30.2       12.4
2014    8  62812394       3.24      319.0       24.2       10.9
2014    8  62909164       3.34      316.5       25.2       11.1
2014    8  63006113       3.45      315.0       30.8       12.1
2014    8  63098445       3.62      314.6       29.5       11.7
2014    8  63206164       3.91      314.6       32.3       12.2
2014    8  63301570       4.17      315.4       26.8       11.2
2014    8  63400195       4.42      312.9       25.9       10.6
2014    8  63498542       4.34      314.2       28.9       11.6
2014    8  63597062       4.88      306.8       24.3        9.0
2014    8  63697089       5.02      312.8       25.6        9.1
2014    8  63794859       4.92      311.2       26.2        9.3
2014    8  63894882       4.62      315.3       25.3        9.4
2014    8  63994085       4.34      319.4       26.8       11.8
2014    8  64084878       4.71      321.5       27.6       10.0
2014    8  64191058       4.79      321.2       26.2        9.7
2014    8  64288003       4.72      316.6       25.0        9.1
2014    8  64391933       4.02      330.0       27.5       10.6
2014    8  64484261       4.06      328.9       26.6       10.8
2014    8  64581921       4.07      320.8       28.4       10.8
2014    8  64686566       4.01      321.4       25.9       10.8
2014    8  64780574       3.82      317.3       25.4       10.3
2014    8  64879062       3.76      317.3       25.2       10.5
2014    8  64978945       3.76      321.3       26.6       11.2
2014    8  65072816       3.86      320.9       26.7       10.8
2014    8  65175917       3.80      321.0       26.5       11.2
2014    8  65280558       3.77      323.4       26.6       10.2
2014    8  65369816       3.74      319.3       26.7       11.0
2014    8  65474453       4.06      321.0       27.0       10.7
2014    8  65569859       4.13      320.1       27.0       10.7
2014    8  65666945       4.07      319.8       27.3       10.8
2014    8  65766835       4.07      321.6       26.2       11.0
2014    8  65859164       4.09      319.3       26.0       11.2
2014    8  65960867       4.62      314.9       24.6        9.6
2014    8  66053023       4.64      317.1       26.4       10.6
2014    8  66160749       4.64      320.2       27.1       10.5
2014    8  66257695       4.93      320.5       24.9        9.6
2014    8  66356179       4.87      321.6       24.6        9.6
2014    8  66456203       4.76      322.1       24.3        9.6
2014    8  66556398       5.31      324.0       26.3        7.9
2014    8  66656289       5.26      324.0       27.0        8.4
2014    8  66748617       4.98      326.6       30.7        9.2
2014    8  66847101       4.66      326.6       24.5       10.2
2014    8  66945585       4.77      326.2       28.2       10.3
2014    8  67039601       5.23      325.6       27.6        9.2
2014    8  67142703       4.65      321.2       25.3       10.1
2014    8  67245632       4.87      323.4       25.4       10.2
2014    8  67344117       5.17      323.3       25.8        8.4
2014    8  67447390       5.86      338.2       24.3        7.3
2014    8  67539726       6.95      341.5       21.0        4.4
2014    8  67638210       7.24      344.8       20.0        4.3
2014    8  67739773       7.28      345.8       20.1        4.4
2014    8  67838257       7.35      345.2       19.0        4.1
2014    8  67936742       7.20      345.3       19.4        4.2
2014    8  68029078       7.19      342.0       21.0        4.3
2014    8  68136796       7.16      343.7       20.7        4.5
2014    8  68232203       7.27      343.9       19.5        3.9
2014    8  68330687       7.24      345.8       19.1        4.2
2014    8  68429148       7.04      344.6       20.1        4.7
2014    8  68721554       7.19      344.5       18.8        4.3
2014    8  68820039       7.16      343.7       19.0        4.6
2014    8  68918531       7.12      345.1       19.3        4.9
2014    8  69010859       7.12      345.0       21.4        5.1
2014    8  69118578       7.12      345.4       19.6        4.9
2014    8  69213984       7.17      344.5       19.4        4.6
2014    8  69315914       7.24      345.9       19.4        4.3
2014    8  69413671       7.31      342.4       19.3        4.2
2014    8  69512523       7.33      344.4       19.4        4.1
2014    8  69611007       7.32      344.8       19.4        4.1
2014    8  69709492       7.27      344.6       19.5        4.3
2014    8  69807984       7.25      346.9       19.7        4.4
2014    8  69906468       7.17      347.6       20.0        4.6
2014    8  69998796       6.97      348.5       22.3        5.3
2014    8  70106484       7.27      347.2       21.1        4.3
2014    8  70201890       7.59      344.4       19.7        3.5
2014    8  70297304       7.70      342.9       20.0        3.5
2014    8  70395789       7.74      343.0       18.4        3.2
2014    8  70494273       7.67      342.5       18.7        3.4
2014    8  70592757       7.67      341.3       18.8        3.4
2014    8  70691250       7.57      343.0       19.3        3.8
2014    8  70789734       7.48      344.2       19.1        3.8
2014    8  70888249       7.44      345.6       20.9        3.8
2014    8  70981976       7.55      347.0       22.8        3.5
2014    8  71088296       7.61      347.5       21.4        3.3
2014    8  71183710       7.69      348.8       20.7        3.1
2014    8  71282195       7.68      347.6       20.3        3.2
2014    8  71380648       7.58      344.7       20.2        3.6
2014    8  71479132       7.51      345.0       21.5        3.7
2014    8  71577624       7.46      344.8       19.8        3.9
2014    8  71676109       7.51      343.5       20.9        3.6
2014    8  71774624       7.56      343.3       20.6        3.6
2014    8  71873078       7.52      345.1       20.3        3.7
2014    8  71969882       7.39      346.5       21.4        4.5
2014    8  72071484       7.40      347.1       18.1        4.1
2014    8  72171648       7.35      345.5       19.0        4.6
2014    8  72271500       7.35      346.2       18.6        4.6
2014    8  72368617       7.32      343.3       18.6        4.6
2014    8  72466937       7.32      345.6       17.5        4.2
2014    8  72565562       7.26      345.0       20.0        5.0
2014    8  72664078       6.88      347.4       24.7        5.6
2014    8  72763929       6.80      346.5       23.7        5.9
2014    8  72862414       6.85      346.2       22.7        6.0
2014    8  72951703       6.74      344.4       25.4        6.3
2014    8  73060960       6.53      346.9       24.6        6.4
2014    8  73156367       6.81      351.4       22.4        6.3
2014    8  73253281       6.79      349.0       23.3        6.0
2014    8  73353343       6.25      355.0       27.8        6.2
2014    8  73445671       6.36      354.9       28.7        6.1
2014    8  73544984       6.95      356.7       25.2        5.9
2014    8  73641101       7.63      349.0       21.0        3.9
2014    8  73745750       7.48      356.2       25.2        5.6
2014    8  73845773       7.75      358.4       24.3        4.9
2014    8  73937390       8.00      351.1       20.3        3.1
2014    8  74038125       7.92      352.1       18.9        3.3
2014    8  74139687       7.79      353.3       19.9        3.4
2014    8  74238179       8.02      352.4       18.6        2.9
2014    8  74336632       8.07      351.6       18.9        3.1
2014    8  74435117       8.06      349.6       20.7        3.2
2014    8  74532234       7.83      350.6       24.8        3.6
2014    8  74630656       7.13      347.3       21.3        5.1
2014    8  74729179       6.66      347.0       21.2        6.5
2014    8  74827664       6.50      347.6       21.3        7.7
2014    8  74922250       6.38      349.2       23.0        8.0
2014    8  75027710       6.35      348.0       20.4        8.1
2014    8  75123124       6.33      348.0       20.1        7.8
2014    8  75221609       6.27      346.8       20.9        8.3
2014    8  75320093       6.26      346.2       20.8        8.3
2014    8  75418578       6.42      346.5       21.4        8.3
2014    8  75517070       6.47      349.6       20.8        8.1
2014    8  75615554       6.33      351.6       19.6        9.2
2014    8  75715437       6.36      351.1       19.1        8.7
2014    8  75812523       6.34      350.8       20.2        9.1
2014    8  75907960       6.34      353.0       21.5        9.5
2014    8  76018765       6.12      360.2       20.3        9.9
2014    8  76114171       6.08      363.2       19.3        9.2
2014    8  76209578       6.02      361.7       19.4        9.3
2014    8  76308062       6.08      362.3       19.6        9.1
2014    8  76406554       5.79      361.6       20.5        9.5
2014    8  76511195       5.48      361.8       19.6       10.4
2014    8  76603523       5.45      360.7       19.3       10.1
2014    8  76702007       5.83      359.7       18.6        9.4
2014    8  76800492       5.80      360.8       19.0        9.7
2014    8  76895906       5.72      360.3       21.1       10.1
2014    8  77000546       5.71      359.5       19.8        8.8
2014    8  77094242       5.70      356.8       21.1        8.6
2014    8  77197484       5.86      355.1       18.6        7.3
2014    8  77295148       6.02      354.1       19.0        7.1
2014    8  77394460       5.89      354.5       20.2        7.9
2014    8  77492804       5.84      353.8       21.1        7.9
2014    8  77590601       5.68      354.3       20.4        8.0
2014    8  77688234       5.67      357.7       25.6       10.6
2014    8  77788406       5.63      355.7       22.7        9.3
2014    8  77880734       5.51      356.8       24.3       10.0
2014    8  77983726       5.44      357.3       19.2        8.8
2014    8  78080812       5.08      359.0       21.2       10.5
2014    8  78179304       5.16      360.0       20.2       10.1
2014    8  78276937       5.08      359.2       22.5       10.6
2014    8  78373882       4.76      354.0       26.2       11.2
2014    8  78472367       5.27      359.4       24.3       10.5
2014    8  78572382       5.63      360.3       23.2        9.9
2014    8  78668484       4.81      350.4       28.9       12.1
2014    8  78766968       4.81      350.3       32.2       11.8
2014    8  78866992       4.61      351.0       36.2       10.4
2014    8  78967156       3.49      351.4       35.9       10.7
2014    8  79068726       3.53      351.6       35.1       10.0
2014    8  79167210       4.40      347.0       30.8        9.7
2014    8  79265695       4.32      346.1       33.4        9.7
2014    8  79364039       4.76      354.2       30.6        8.1
2014    8  79459585       4.56      349.5       31.8        9.1
2014    8  79558078       4.76      350.5       31.0        9.0
2014    8  79659500       4.65      351.7       34.4        8.7
2014    8  79755046       4.54      349.8       35.0        8.6
2014    8  79850453       5.35      356.0       39.5        6.8
2014    8  79952734       4.87      360.7       35.4        7.2
2014    8  80048828       5.67      360.4       35.1        8.2
2014    8  80145773       5.80      362.3       32.3        8.0
2014    8  80244257       5.64      359.3       34.5        8.3
2014    8  80342749       5.58      360.3       32.8        7.9
2014    8  80444312       5.28      358.6       32.5        9.6
2014    8  80542796       5.01      357.4       32.5        9.6
2014    8  80641281       4.78      358.5       34.0       10.3
2014    8  80739765       5.25      355.9       30.6       10.2
2014    8  80836718       4.81      356.5       33.7       11.0
2014    8  80936742       5.12      359.4       30.8        9.5
2014    8  81032148       5.14      358.0       32.4       10.3
2014    8  81130632       5.15      357.1       33.2        9.9
2014    8  81229125       4.85      360.1       31.4       10.9
2014    8  81327609       4.67      358.8       32.9       11.3
2014    8  81426093       4.43      360.7       32.3       11.3
2014    8  81524578       4.79      359.7       31.9       11.0
2014    8  81626312       4.66      364.9       32.6       11.7
2014    8  81717109       4.02      365.5       32.3       12.1
2014    8  81820039       4.59      361.6       32.5       11.3
2014    8  81917156       5.40      360.5       29.2       12.1
2014    8  82012562       5.71      364.8       28.2       11.0
2014    8  82111054       5.93      364.4       27.6       10.4
2014    8  82217093       5.70      367.1       27.9       10.8
2014    8  82312500       5.69      367.6       28.2       10.8
2014    8  82408046       5.76      366.7       29.5       11.0
2014    8  82508078       5.55      367.1       29.1       10.9
2014    8  82605023       4.41      363.0       29.0       12.3
2014    8  82711031       3.97      365.2       30.7       14.2
2014    8  82806468       3.56      364.5       32.5       14.3
2014    8  82909718       3.17      362.9       30.9       14.1
2014    8  83002726       3.02      358.3       33.2       14.4
2014    8  83106687       2.36      361.4       30.1       14.4
2014    8  83202781       2.28      357.9       32.5       15.4
2014    8  83301265       3.10      357.6       32.9       15.3
2014    8  83597406       3.19      359.7       33.1       17.0
2014    8  83697601       3.76      363.3       27.5       15.0
2014    8  83993062       4.48      363.4       27.3       14.4
2014    8  84088468       4.32      364.7       26.2       14.7
2014    8  84383929       4.13      364.9       24.7       15.5
2014    8  84482414       3.68      363.5       24.1       15.6
2014    8  84580898       3.92      364.3       24.5       14.6
2014    8  84680789       3.55      365.5       24.6       15.3
2014    8  84776195       3.59      365.4       26.4       15.8
2014    8  84874679       3.79      366.3       24.5       15.2
2014    8  84976242       3.69      366.5       24.6       15.6
2014    8  85071656       3.26      366.4       24.5       16.5
2014    8  85171820       4.24      364.9       23.5       15.2
2014    8  85270304       4.53      365.0       24.2       15.4
2014    8  85370187       4.18      366.6       23.4       15.7
2014    8  85468640       3.50      366.5       24.5       16.4
2014    8  85567164       3.77      365.1       23.9       16.0
2014    8  85665648       3.60      365.4       24.4       16.8
2014    8  85761054       4.09      365.7       25.8       17.0
2014    8  85859539       3.94      366.3       25.1       17.2
2014    8  85961109       3.86      364.3       23.4       16.4
2014    8  86059593       3.88      365.5       23.4       16.5
2014    8  86158078       3.71      366.9       24.1       17.1
2014    8  86258101       3.61      368.1       24.3       17.1
2014    8  86348890       3.48      366.4       23.7       16.6
2014    9    247432       3.59      367.1       25.3       16.7
2014    9    344379       4.10      370.7       25.7       15.8
2014    9    442865       4.16      371.0       24.7       15.6
2014    9    541351       4.18      372.6       23.5       14.7
2014    9    639837       3.27      371.7       25.4       17.9
2014    9    738324       3.17      369.4       26.1       18.1
2014    9    836810       3.15      371.6       24.5       17.6
2014    9    938515       3.55      374.6       24.5       18.1
2014    9   1038540       4.24      377.0       27.4       16.9
2014    9   1138565       4.16      376.2       24.6       16.7
2014    9   1233973       4.10      375.6       24.0       16.4
2014    9   1332459       4.25      378.2       25.3       14.8
2014    9   1432484       4.73      380.2       25.1       13.1
2014    9   1529432       5.16      376.4       25.0       12.1
2014    9   1627777       5.39      373.4       27.8       12.5
2014    9   1726263       5.39      372.8       28.2       12.8
2014    9   1825572       5.72      376.5       33.7       11.1
2014    9   1924058       5.82      380.4       31.3        9.3
2014    9   2026338       6.03      382.7       32.8        8.5
2014    9   2124179       6.14      380.9       29.5        9.3
2014    9   2221056       6.15      382.6       28.8        8.6
2014    9   2320258       6.22      384.2       29.4        8.3
2014    9   2421997       5.40      393.6       33.6       11.3
2014    9   2514328       5.66      396.1       33.6       10.3
2014    9   2615072       6.76      405.4       25.7        8.1
2014    9   2708048       6.75      382.3       26.1        9.7
2014    9   2814263       7.14      388.9       26.7        9.1
2014    9   2909671       7.17      387.9       27.2        9.2
2014    9   3012093       7.28      389.9       29.6        9.9
2014    9   3107501       7.18      390.2       28.1        9.7
2014    9   3206810       7.10      393.4       27.6        9.4
2014    9   3301397       7.06      391.0       27.1        9.5
2014    9   3402960       7.12      389.2       27.0        9.4
2014    9   3501446       7.38      391.6       27.2        9.0
2014    9   3603691       6.86      394.4       31.6       11.1
2014    9   3699099       6.51      395.7       31.8       11.1
2014    9   3797726       7.50      392.6       26.7        9.2
2014    9   4091505       7.10      388.9       26.5       10.1
2014    9   4190850       8.05      392.4       25.2        7.3
2014    9   4289335       8.00      389.5       26.8        8.1
2014    9   4387822       8.17      391.7       23.6        7.0
2014    9   4486309       8.31      393.1       24.4        7.2
2014    9   4584794       8.39      391.7       23.5        7.4
2014    9   4683281       8.24      390.9       23.4        6.8
2014    9   4780908       7.92      390.7       23.0        7.3
2014    9   4879396       7.93      391.4       23.3        6.8
2014    9   4980959       7.25      387.7       28.2        9.6
2014    9   5079410       8.11      397.3       26.8        6.4
2014    9   5177931       7.59      406.0       28.1        7.0
2014    9   5277956       7.65      410.0       28.1        6.3
2014    9   5370287       7.63      411.0       26.9        6.3
2014    9   5474928       7.70      406.5       28.6        6.9
2014    9   5571876       7.68      410.0       24.9        6.4
2014    9   5667285       7.87      405.5       28.6        6.6
2014    9   5767309       7.98      411.0       26.9        6.3
2014    9   5858101       7.75      401.7       26.9        6.5
2014    9   5967360       7.86      402.6       28.5        6.8
2014    9   6064307       7.78      404.1       24.0        6.2
2014    9   6159715       7.72      405.9       24.8        5.8
2014    9   6259740       7.90      407.9       24.8        5.4
2014    9   6361304       8.08      415.5       27.5        5.1
2014    9   6453634       8.62      415.7       36.6        2.0
2014    9   6553661       8.71      412.2       32.8        2.5
2014    9   6653685       8.76      414.4       37.6        2.2
2014    9   6749093       8.32      406.4       41.0        2.6
2014    9   6849119       8.41      415.1       33.6        2.2
2014    9   6952361       8.09      410.6       39.3        2.8
2014    9   7050848       7.85      406.5       36.1        2.6
2014    9   7146292       7.87      404.5       39.1        2.8
2014    9   7243063       8.15      405.6       38.1        2.5
2014    9   7340869       7.95      400.7       40.4        2.9
2014    9   7438497       7.75      405.6       41.3        2.9
2014    9   7539343       7.64      402.0       45.4        3.4
2014    9   7633931       7.77      391.0       27.7        2.1
2014    9   7736998       7.78      396.8       32.6        2.4
2014    9   7832441       7.67      392.1       36.3        2.4
2014    9   7937904       7.66      392.2       34.3        2.5
2014    9   8035569       7.60      398.3       28.8        2.2
2014    9   8128721       7.66      395.5       28.4        2.4
2014    9   8231824       7.60      413.7       48.5        3.5
2014    9   8334963       7.42      417.5       39.4        2.5
2014    9   8425859       7.10      417.8       27.2        2.2
2014    9   8520447       7.18      411.8       43.7        2.7
2014    9   8620331       6.88      411.9       45.4        2.6
2014    9   8720356       7.79      394.9       42.0        3.1
2014    9   8818842       7.76      394.7       41.8        3.0
2014    9   8919688       7.86      393.2       40.8        3.2
2014    9   9012913       7.72      391.4       36.2        2.9
2014    9   9109684       7.19      392.7       39.7        2.7
2014    9   9210601       6.88      398.1       42.5        3.0
2014    9   9307478       7.06      397.8       44.6        3.1
2014    9   9409900       6.93      403.1       52.0        2.9
2014    9   9506025       7.04      404.3       48.3        2.9
2014    9   9608411       7.07      404.2       36.9        2.2
2014    9   9697735       6.95      383.8       34.0        2.7
2014    9   9809178       7.46      409.8       44.1        3.0
