             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
                           nT         nT         nT         nT        deg        deg    
2014  105  23310000       2.92      -1.65      -1.50      -1.45     -33.00     222.36
2014  105  23370000       3.14      -2.33      -1.84      -1.01     -18.77     218.32
2014  105  23430000       2.85      -1.96      -1.17      -1.67     -36.12     210.75
2014  105  23490000       2.98      -2.01      -1.54      -1.55     -31.55     217.43
2014  105  23550000       2.95      -2.15      -1.66      -0.90     -18.32     217.60
2014  105  23610000       2.95      -2.40      -1.61      -0.49      -9.69     213.77
2014  105  23670000       3.01      -2.61      -1.18      -0.90     -17.44     204.32
2014  105  23730000       2.93      -2.51      -1.13      -0.96     -19.23     204.17
2014  105  23790000       2.97      -2.47      -0.69      -1.49     -30.09     195.70
2014  105  23850000       3.19      -2.71      -0.66      -1.54     -28.90     193.71
2014  105  23910000       3.04      -2.65      -0.46      -1.42     -27.83     189.91
2014  105  23970000       3.04      -2.67      -0.38      -1.38     -27.08     188.00
2014  105  24030000       3.10      -2.59      -0.29      -1.62     -31.91     186.32
2014  105  24090000       3.17      -2.35       0.45      -2.07     -40.85     169.06
2014  105  24150000       3.38      -2.48       0.54      -2.20     -40.89     167.60
2014  105  24210000       3.58      -2.59      -1.64      -1.46     -25.41     212.40
2014  105  24270000       3.47      -2.71      -2.17      -0.13      -2.16     218.68
2014  105  24330000       3.43      -2.79      -1.98      -0.29      -4.86     215.38
2014  105  24390000       3.37      -2.85      -1.71      -0.53      -8.98     210.91
2014  105  24450000       2.94      -2.46      -1.50      -0.52     -10.31     211.44
2014  105  24510000       2.85      -2.26      -1.68      -0.43      -8.60     216.71
2014  105  24570000       3.45      -2.66      -2.06      -0.72     -11.99     217.76
2014  105  24630000       3.50      -2.70      -2.12      -0.71     -11.61     218.14
2014  105  24690000       3.42      -2.64      -1.99      -0.82     -13.86     217.02
2014  105  24750000       3.49      -2.75      -2.01      -0.77     -12.74     216.11
2014  105  24810000       3.48      -2.77      -1.94      -0.81     -13.43     215.02
2014  105  24870000       3.28      -2.65      -1.76      -0.77     -13.56     213.64
2014  105  24930000       3.21      -2.66      -1.57      -0.80     -14.49     210.52
2014  105  24990000       3.26      -2.76      -1.19      -1.25     -22.68     203.30
2014  105  25050000       2.89      -2.51      -1.06      -0.95     -19.16     202.85
2014  105  25110000       2.84      -2.45      -1.12      -0.91     -18.61     204.59
2014  105  25170000       2.79      -2.40      -0.88      -1.10     -23.31     200.17
2014  105  25230000       2.80      -2.50      -0.51      -1.14     -24.16     191.45
2014  105  25290000       2.80      -2.50      -0.42      -1.17     -24.84     189.60
2014  105  25350000       2.72      -2.45      -0.55      -1.04     -22.41     192.66
2014  105  25410000       2.81      -2.48      -0.66      -1.14     -23.91     194.85
2014  105  25470000       2.79      -2.40      -0.78      -1.18     -25.03     198.05
2014  105  25530000       2.81      -2.38      -0.73      -1.29     -27.42     197.05
2014  105  25590000       2.79      -2.41      -0.49      -1.29     -27.69     191.59
2014  105  25650000       2.82      -2.44      -0.20      -1.36     -28.99     184.64
2014  105  25710000       2.79      -2.49      -0.13      -1.24     -26.38     182.91
2014  105  25770000       2.79      -2.32       0.03      -1.54     -33.60     179.38
2014  105  25830000       2.81      -2.27       0.37      -1.60     -34.72     170.64
2014  105  25890000       2.76      -2.08      -0.47      -1.60     -36.90     192.60
2014  105  25950000       2.83      -2.26      -0.97      -1.40     -29.57     203.15
2014  105  26010000       2.83      -2.19      -0.94      -1.51     -32.45     203.16
2014  105  26070000       2.81      -2.00      -1.21      -1.55     -33.57     211.12
2014  105  26130000       2.80      -1.95      -1.29      -1.53     -33.28     213.46
2014  105  26190000       2.79      -1.89      -1.35      -1.55     -33.65     215.43
2014  105  26250000       2.75      -1.70      -1.51      -1.53     -33.96     221.57
2014  105  26310000       2.61      -1.63      -1.46      -1.42     -32.94     221.93
2014  105  26370000       2.60      -1.66      -1.40      -1.41     -33.03     220.15
2014  105  26430000       2.75      -1.72      -1.45      -1.57     -34.85     220.19
2014  105  26490000       2.81      -1.67      -1.50      -1.68     -36.86     222.04
2014  105  26610000       2.82      -1.91      -1.09      -1.76     -38.64     209.85
2014  105  26670000       2.84      -2.00      -1.02      -1.74     -37.81     206.99
2014  105  26730000       2.81      -1.85      -1.20      -1.74     -38.23     213.04
2014  105  26790000       2.70      -1.69      -1.23      -1.71     -39.25     216.01
2014  105  26850000       2.72      -1.74      -1.23      -1.68     -38.31     215.23
2014  105  26910000       2.75      -1.73      -1.18      -1.78     -40.36     214.21
2014  105  26970000       2.72      -1.77      -1.18      -1.69     -38.53     213.75
2014  105  27030000       2.80      -1.65      -1.35      -1.78     -39.92     219.39
2014  105  27090000       2.81      -1.64      -0.81      -2.10     -48.87     206.30
2014  105  27150000       2.88      -1.67      -0.52      -2.29     -52.70     197.40
2014  105  27210000       2.89      -1.51      -0.14      -2.45     -58.21     185.39
2014  105  27270000       2.87      -1.35       0.25      -2.52     -61.41     169.35
2014  105  27450000       2.56      -0.64       0.46      -2.43     -71.98     144.33
2014  105  27510000       2.53      -0.59       0.45      -2.39     -72.71     142.57
2014  105  27570000       2.56      -0.43       0.73      -2.28     -69.69     120.59
2014  105  27630000       2.76       0.37       1.64      -2.17     -52.21      77.37
2014  105  27690000       3.17       0.94       2.14      -2.14     -42.56      66.35
2014  105  27750000       3.00       1.10       2.05      -1.89     -39.00      61.78
2014  105  27810000       2.90       1.69       2.00      -1.13     -23.33      49.80
2014  105  27870000       2.99       1.26       2.13      -1.62     -33.13      59.50
2014  105  27930000       3.00       0.90       2.09      -1.94     -40.50      66.64
2014  105  27990000       3.05       0.86       2.09      -2.06     -42.35      67.50
2014  105  28050000       2.93       0.70       1.99      -2.02     -43.68      70.73
2014  105  28110000       2.81       0.34       1.99      -1.95     -44.05      80.31
2014  105  28170000       2.83       0.47       1.77      -2.13     -49.33      75.17
2014  105  28230000       2.60       0.07       1.27      -2.26     -60.67      86.75
2014  105  28290000       2.61      -0.25       0.77      -2.43     -71.63     108.27
2014  105  28350000       2.53      -0.62       0.22      -2.43     -74.79     160.19
2014  105  28410000       2.50      -0.45       0.01      -2.45     -79.63     179.21
2014  105  28470000       2.76      -0.61      -0.15      -2.68     -76.88     194.15
2014  105  28530000       2.94      -0.21       0.41      -2.89     -80.89     116.90
2014  105  28590000       3.11      -0.64      -0.48      -2.98     -74.92     216.89
2014  105  28650000       3.07      -0.68      -0.53      -2.95     -73.78     217.95
2014  105  28890000       3.29      -0.38      -0.39      -3.25     -80.47     226.44
2014  105  28950000       3.30      -0.35      -0.30      -3.26     -81.95     220.56
2014  105  29010000       3.17       0.01      -0.31      -3.15     -84.44     271.17
2014  105  29070000       3.19      -0.85      -0.65      -2.94     -69.93     217.37
2014  105  29130000       3.04      -1.96      -1.22      -1.97     -40.39     211.88
2014  105  29190000       3.01      -1.86      -1.01      -2.14     -45.24     208.35
2014  105  29250000       3.02      -1.74      -1.04      -2.24     -47.80     210.93
2014  105  29310000       3.17      -2.02      -1.05      -2.21     -44.14     207.36
2014  105  29370000       3.22      -1.92      -1.04      -2.35     -47.09     208.41
2014  105  29430000       3.24      -2.11      -0.88      -2.29     -45.07     202.62
2014  105  29490000       3.10      -1.72      -1.17      -2.29     -47.73     214.33
2014  105  29550000       3.07      -1.41      -1.44      -2.31     -48.97     225.61
2014  105  29610000       3.06      -2.07      -0.94      -2.01     -41.46     204.39
2014  105  29670000       3.07      -2.35      -0.85      -1.77     -35.35     199.95
2014  105  29730000       3.08      -2.06      -1.14      -1.95     -39.63     208.98
2014  105  29790000       3.01      -2.16      -0.92      -1.86     -38.36     203.15
2014  105  29850000       3.28      -1.98      -1.43      -2.15     -41.37     215.87
2014  105  29910000       3.24      -1.85      -1.59      -2.10     -40.81     220.57
2014  105  29970000       3.38      -1.99      -1.56      -2.23     -41.47     218.04
2014  105  30030000       3.46      -2.15      -1.49      -2.23     -40.45     214.77
2014  105  30090000       3.48      -2.32      -1.54      -2.08     -36.78     213.66
2014  105  30150000       3.45      -2.23      -1.53      -2.15     -38.52     214.40
2014  105  30210000       3.23      -2.14      -1.31      -2.02     -38.76     211.49
2014  105  30270000       3.14      -2.06      -1.11      -2.09     -41.78     208.25
2014  105  30330000       3.40      -2.21      -1.31      -2.20     -40.54     210.71
2014  105  30390000       3.35      -2.18      -1.30      -2.16     -40.38     210.84
2014  105  30450000       3.43      -2.36      -1.34      -2.07     -37.28     209.58
2014  105  30510000       3.53      -2.51      -1.15      -2.20     -38.56     204.58
2014  105  30570000       3.73      -2.46      -1.20      -2.53     -42.75     206.04
2014  105  30630000       3.72      -2.36      -1.28      -2.57     -43.78     208.46
2014  105  30690000       3.63      -2.35      -1.59      -2.22     -38.14     214.09
2014  105  30750000       3.64      -2.44      -1.10      -2.44     -42.31     204.27
2014  105  30810000       3.33      -2.29      -0.33      -2.36     -45.63     188.29
2014  105  30930000       3.50      -2.52      -0.91      -2.25     -39.93     199.88
2014  105  30990000       3.27      -2.71      -0.31      -1.68     -31.65     186.57
2014  105  31050000       3.30      -2.47      -1.45      -1.53     -28.03     210.36
2014  105  31110000       3.34      -2.32      -1.78      -1.49     -26.99     217.55
2014  105  31170000       3.47      -2.01      -2.39      -1.51     -25.72     229.90
2014  105  31230000       3.45      -2.04      -2.36      -1.47     -25.19     229.13
2014  105  31290000       3.44      -1.96      -2.43      -1.43     -24.66     231.02
2014  105  31350000       3.40      -2.06      -2.32      -1.40     -24.23     228.41
2014  105  31410000       3.41      -2.06      -2.34      -1.37     -23.80     228.61
2014  105  31470000       3.31      -2.05      -2.19      -1.39     -24.89     227.00
2014  105  31530000       3.00      -2.10      -1.72      -1.25     -24.74     219.31
2014  105  31590000       2.80      -2.41      -0.84      -1.13     -23.91     199.19
2014  105  31650000       2.99      -2.29      -1.40      -1.31     -26.02     211.45
2014  105  31710000       3.04      -2.35      -1.41      -1.30     -25.44     211.00
2014  105  31770000       3.06      -2.34      -1.58      -1.16     -22.39     214.12
2014  105  31830000       3.12      -2.50      -1.50      -1.11     -20.89     210.90
2014  105  32130000       2.89      -2.07      -1.87      -0.72     -14.42     222.05
2014  105  32190000       2.86      -2.10      -1.91      -0.29      -5.75     222.28
2014  105  32310000       2.64      -2.02      -1.68       0.12       2.67     219.69
2014  105  32370000       2.78      -2.10      -1.25       1.26      27.20     210.77
2014  105  32430000       2.79      -1.94      -1.94       0.03       0.66     225.05
2014  105  32490000       2.77      -1.86      -2.03      -0.23      -4.67     227.50
