             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
2014  129  11190000       7.16       2.69      -5.66       3.39      28.44     295.41
2014  129  11250000       7.19       2.72      -5.27       4.04      34.23     297.28
2014  129  11310000       7.01       3.16      -4.67       4.14      36.25     304.07
2014  129  11370000       5.70       3.65      -2.83       3.07      33.57     322.22
2014  129  11430000       5.33       3.67      -1.98       3.26      37.99     331.68
2014  129  11490000       5.74       4.30      -2.23       3.05      32.19     332.56
2014  129  11550000       6.39       4.71      -2.79       3.27      30.84     329.32
2014  129  11610000       6.75       4.99      -3.09       3.30      29.34     328.18
2014  129  11670000       6.64       4.36      -3.84       3.18      28.67     318.66
2014  129  11730000       6.50       4.11      -3.90       3.15      29.08     316.45
2014  129  11790000       5.99       3.60      -3.91       2.66      26.58     312.61
2014  129  11850000       4.92       2.06      -4.34      -0.13      -1.60     295.37
2014  129  11910000       5.71       1.78      -5.32       0.59       6.03     288.52
2014  129  11970000       5.90       2.01      -5.44       0.95       9.32     290.29
2014  129  12030000       6.09       2.57      -5.18       1.83      17.53     296.42
2014  129  12090000       6.18       1.77      -5.87       0.56       5.19     286.80
2014  129  12150000       6.39       1.83      -6.02       1.12      10.10     286.88
2014  129  12210000       6.40       1.91      -5.98       1.13      10.17     287.72
2014  129  12270000       6.50       0.85      -6.34       0.44       3.94     277.60
2014  129  12330000       6.52       1.66      -6.29      -0.06      -0.54     284.74
2014  129  12390000       6.47       0.94      -6.32      -0.70      -6.29     278.44
2014  129  12450000       6.39       2.06      -6.01       0.35       3.12     288.94
2014  129  12510000       6.43       1.72      -6.06      -0.31      -2.84     285.87
2014  129  12570000       7.08       0.79      -6.26      -3.18     -26.75     277.20
2014  129  12630000       6.67       0.85      -5.54      -3.53     -32.18     278.73
2014  129  12690000       5.86       0.81      -4.67      -3.26     -34.55     279.84
2014  129  12750000       7.32       2.17      -6.95      -0.32      -2.55     287.33
2014  129  12810000       6.35       1.39      -5.99      -1.13     -10.44     283.03
2014  129  12870000       6.12       1.77      -3.58       4.08      45.64     296.29
2014  129  12930000       5.64       0.80      -4.17      -0.24      -3.23     280.81
2014  129  12990000       5.60       1.52      -3.33       4.23      49.10     294.60
2014  129  13050000       5.58       1.22      -3.60       4.01      46.58     288.73
2014  129  13110000       5.70       0.93      -1.25       5.22      73.40     306.53
2014  129  13170000       5.75       1.55      -2.54       4.88      58.61     301.49
2014  129  13230000       5.87       1.05      -3.68       3.97      46.03     285.98
2014  129  13290000       5.83      -0.87      -5.28       2.13      21.74     260.66
2014  129  13350000       5.75       0.19      -5.26       2.24      23.01     272.07
2014  129  13410000       5.40       1.65      -1.36       4.96      66.74     320.50
2014  129  13470000       5.71       1.67      -2.61       4.17      53.40     302.57
2014  129  13530000       5.92       1.07       0.69       5.52      77.02      32.67
2014  129  13590000       5.95       1.51      -1.17       5.61      71.20     322.03
2014  129  13650000       5.83       2.13      -2.91       4.43      50.87     306.17
2014  129  13710000       5.77       3.39      -1.69       4.03      46.77     333.54
2014  129  13830000       5.71       4.19      -0.58       3.76      41.61     352.07
2014  129  13890000       5.73       3.93      -1.01       4.02      44.70     345.59
2014  129  13950000       5.99       3.90      -0.48       4.51      48.95     352.95
2014  129  14010000       6.12       4.37      -0.56       4.24      43.92     352.64
2014  129  14070000       6.11       4.43      -0.87       4.10      42.26     348.93
2014  129  14130000       6.02       4.22      -1.46       4.02      42.06     340.95
2014  129  14190000       6.20       4.69      -1.61       3.71      36.79     341.05
2014  129  14250000       6.22       4.63      -1.76       3.73      36.95     339.17
2014  129  14310000       6.14       4.04      -2.40       3.94      39.96     329.23
2014  129  14370000       5.96       4.67      -1.89       3.01      30.84     337.94
2014  129  14430000       5.96       4.99      -2.28       2.26      22.36     335.48
2014  129  14490000       5.89       3.86      -2.68       3.47      36.43     325.22
2014  129  14550000       5.99       3.86      -2.86       3.54      36.40     323.47
2014  129  14610000       6.07       4.55      -3.25       2.31      22.44     324.43
2014  129  14670000       5.62       4.01      -3.33       2.06      21.54     320.30
2014  129  14730000       5.63       3.92      -3.41       2.09      21.93     318.98
2014  129  14790000       5.85       3.83      -3.43       2.56      26.51     318.19
2014  129  14850000       5.83       3.16      -4.33       2.07      21.12     306.13
2014  129  14910000       5.90       4.39      -3.20       2.23      22.29     323.88
2014  129  14970000       6.07       4.67      -3.61       1.33      12.66     322.25
2014  129  15030000       6.09       4.14      -4.25       1.21      11.50     314.26
2014  129  15090000       5.91       3.38      -3.85       2.39      25.02     311.32
2014  129  15150000       5.75       3.49      -4.32       1.39      14.00     308.92
2014  129  15210000       5.70       3.15      -3.51       2.94      32.00     311.90
2014  129  15270000       5.63       3.50      -3.78       1.70      18.23     312.83
2014  129  15330000       5.76       3.87      -3.89       1.69      17.13     314.89
2014  129  15390000       5.82       3.93      -3.89       1.78      17.85     315.34
2014  129  15450000       5.58       3.94      -3.64       1.25      13.15     317.24
2014  129  15510000       5.56       3.24      -4.21       1.48      15.59     307.60
2014  129  15570000       5.24       3.35      -3.88      -0.34      -3.84     310.82
2014  129  15630000       4.86       3.35      -3.45      -0.50      -5.93     314.10
2014  129  15690000       5.57       3.75      -4.05      -0.72      -7.44     312.77
2014  129  15750000       5.55       3.78      -4.03      -0.55      -5.74     313.17
2014  129  15810000       5.58       4.27      -3.53      -0.66      -6.79     320.46
2014  129  15930000       5.38       3.97      -3.58      -0.58      -6.16     317.92
2014  129  15990000       5.31       3.69      -3.75      -0.67      -7.22     314.52
2014  129  16050000       5.30       3.55      -3.91      -0.27      -2.98     312.23
2014  129  16110000       5.34       2.73      -4.54      -0.33      -3.55     301.03
2014  129  16170000       5.69       2.14      -5.23      -0.60      -6.04     292.26
2014  129  16230000       5.82       2.60      -4.20       1.15      13.05     301.76
2014  129  16290000       5.39       1.37      -3.55       3.73      44.41     291.08
2014  129  16350000       5.38       2.24      -3.46       3.40      39.55     302.98
2014  129  16410000       5.30       2.52      -3.63       2.86      32.90     304.79
2014  129  16470000       5.09       2.41      -3.47       2.71      32.67     304.81
2014  129  16530000       5.17       2.69      -3.78       1.76      20.73     305.48
2014  129  16590000       5.20       3.24      -3.86       1.11      12.40     310.00
2014  129  16650000       5.08       2.62      -3.77       1.73      20.71     304.82
2014  129  16710000       5.22      -0.00      -5.12       0.70       7.78     270.00
2014  129  16770000       5.37       0.35      -4.75       1.15      13.61     274.21
2014  129  16830000       5.05       0.36      -3.17       2.37      36.68     276.48
2014  129  16890000       4.91       1.36      -1.39       4.10      64.62     314.49
2014  129  16950000       4.47       2.13      -0.11       3.78      60.54     357.03
2014  129  17010000       4.22       2.08       0.99       3.50      56.65      25.42
2014  129  17070000       4.91       2.36       1.40       4.06      55.92      30.77
2014  129  17130000       5.20       2.46      -2.51       2.49      35.30     314.40
2014  129  17190000       5.46       2.24      -4.51       1.93      20.91     296.42
2014  129  17250000       5.35       2.35      -4.19       1.87      21.31     299.34
2014  129  17310000       5.53       0.09      -5.12       1.55      16.87     270.98
2014  129  17370000       5.58       1.21      -4.73       2.10      23.27     284.35
2014  129  17430000       5.13       1.19      -2.74       4.06      53.64     293.53
2014  129  17490000       5.06       2.23      -2.52       3.73      47.91     311.47
2014  129  17550000       4.98       1.32      -2.48       3.97      54.71     297.93
2014  129  17610000       4.60       1.28      -3.03       2.48      37.03     292.91
2014  129  17670000       4.42       1.28      -1.48       3.75      62.49     310.91
2014  129  17730000       4.37       0.74      -1.28       2.36      57.89     299.95
2014  129  17790000       6.12       0.61      -5.75      -1.98     -18.90     276.06
2014  129  17850000       5.95       0.71      -5.50      -1.94     -19.26     277.32
2014  129  17910000       6.04       1.27      -4.49      -3.78     -39.00     285.81
2014  129  17970000       6.39       1.08      -3.95      -4.73     -49.13     285.36
2014  129  18030000       6.59       0.38      -5.48      -3.37     -31.55     273.99
2014  129  18090000       6.50       0.35      -6.41      -0.53      -4.75     273.15
2014  129  18150000       6.40       0.89      -4.97       2.97      30.52     280.11
2014  129  18210000       6.33       1.55      -5.85       1.27      11.90     284.81
2014  129  18270000       6.46       0.32      -5.19       1.53      16.40     273.50
2014  129  18330000       6.73      -0.33      -6.63      -0.02      -0.15     267.14
2014  129  18390000       6.87      -0.34      -6.76      -1.07      -9.00     267.10
2014  129  18450000       6.95      -0.67      -6.80      -1.14      -9.47     264.36
2014  129  18510000       6.87      -0.30      -6.69      -1.44     -12.12     267.40
2014  129  18570000       6.83      -0.11      -6.21      -2.78     -24.12     269.00
2014  129  18690000       6.97      -0.20      -6.23      -2.80     -24.14     268.20
2014  129  18750000       7.07       0.27      -6.50      -2.69     -22.42     272.34
2014  129  18810000       7.13       0.15      -6.10      -3.67     -31.03     271.43
2014  129  18870000       7.13       0.20      -5.65      -4.33     -37.42     271.99
2014  129  18930000       7.17       0.24      -5.52      -4.56     -39.51     272.53
2014  129  18990000       7.06      -0.16      -5.08      -4.90     -43.95     268.16
2014  129  19050000       7.00      -0.24      -4.90      -4.95     -45.25     267.20
2014  129  19110000       7.04      -0.46      -4.92      -4.91     -44.81     264.65
2014  129  19170000       7.02       0.74      -5.77      -3.89     -33.78     277.31
2014  129  19230000       7.05       0.23      -5.26      -4.65     -41.45     272.52
2014  129  19290000       6.96       0.61      -5.78      -3.77     -32.93     276.03
2014  129  19350000       6.81       1.58      -5.91      -2.72     -23.99     285.02
2014  129  19410000       7.20      -1.12      -4.71      -5.33     -47.76     256.59
2014  129  19470000       7.16      -1.02      -4.70      -5.29     -47.74     257.76
2014  129  19530000       7.26      -0.35      -4.78      -5.46     -48.74     265.84
2014  129  19590000       7.21      -0.98      -4.18      -5.77     -53.33     256.75
2014  129  19650000       7.23      -0.90      -4.48      -5.56     -50.59     258.66
2014  129  19710000       7.14      -0.52      -4.12      -5.78     -54.32     262.84
2014  129  19770000       7.20      -0.62      -3.60      -6.18     -59.43     260.27
2014  129  19830000       7.16      -0.40      -3.62      -6.14     -59.34     263.71
2014  129  19890000       7.01      -0.53      -3.28      -6.11     -61.43     260.76
2014  129  19950000       6.96       0.65      -2.29      -6.28     -69.21     285.80
2014  129  20010000       6.94       0.47      -2.10      -6.46     -71.57     282.63
2014  129  20070000       6.99      -2.23      -3.69      -5.45     -51.68     238.88
2014  129  20130000       7.07      -1.47      -2.73      -6.31     -63.85     241.69
2014  129  20190000       6.68      -1.73      -2.79      -5.75     -60.29     238.27
2014  129  20250000       6.71      -2.06      -2.81      -5.58     -58.01     233.70
2014  129  20310000       6.70      -1.87      -4.67      -4.39     -41.14     248.15
2014  129  20370000       6.56      -2.75      -3.82      -4.48     -43.58     234.32
2014  129  20430000       6.51      -3.22      -4.18      -3.72     -35.15     232.36
2014  129  20490000       6.45      -2.11      -5.46      -2.43     -22.52     248.88
2014  129  20550000       6.36      -1.34      -4.24      -4.22     -43.48     252.52
2014  129  20610000       6.32       1.16      -3.77      -4.76     -50.35     287.16
2014  129  20670000       6.38      -2.13      -4.52      -3.01     -31.08     244.77
2014  129  20730000       6.59      -1.88      -4.83      -3.96     -37.37     248.73
2014  129  20790000       6.41      -3.23      -1.42      -5.19     -55.81     203.74
2014  129  20850000       6.35      -4.11      -0.86      -4.57     -47.44     191.87
2014  129  20910000       6.40      -3.23      -2.53      -4.73     -49.08     218.10
2014  129  20970000       6.59      -3.62      -3.01      -4.55     -44.04     219.72
2014  129  21030000       6.65      -2.86      -3.18      -4.90     -48.90     228.04
2014  129  21090000       6.66       0.25      -3.34      -5.71     -59.56     274.34
2014  129  21150000       6.69       2.38      -2.81      -5.53     -56.33     310.20
2014  129  21210000       6.78       2.29      -3.41      -5.37     -52.53     303.87
2014  129  21270000       6.61       1.97      -3.74      -5.04     -50.02     297.83
2014  129  21330000       6.52       1.11      -4.14      -4.85     -48.52     284.97
2014  129  21450000       6.50       0.60      -4.59      -4.55     -44.53     277.49
2014  129  21510000       6.61       1.61      -4.76      -4.25     -40.22     288.69
2014  129  21630000       6.69       1.75      -4.98      -4.10     -37.85     289.39
2014  129  21690000       6.64       1.20      -4.72      -4.45     -42.44     284.28
2014  129  21750000       6.73       0.79      -4.63      -4.81     -45.70     279.64
2014  129  21810000       6.69       1.06      -4.79      -4.54     -42.80     282.54
2014  129  21870000       6.54       0.90      -4.35      -4.78     -47.14     281.68
2014  129  21930000       6.50       0.76      -4.11      -4.95     -49.84     280.54
2014  129  21990000       6.63       0.78      -4.40      -4.86     -47.45     280.06
2014  129  22050000       6.77       0.22      -4.12      -5.21     -51.66     273.03
2014  129  22110000       7.02      -0.67      -3.47      -6.06     -59.74     259.00
2014  129  22170000       6.99      -1.17      -3.05      -6.17     -62.12     249.04
2014  129  22230000       6.94      -1.30      -3.30      -5.95     -59.21     248.55
2014  129  22290000       6.76       0.26      -4.04      -5.39     -53.10     273.63
2014  129  22350000       6.74      -0.05      -3.38      -5.80     -59.76     269.17
2014  129  22410000       6.72       0.05      -3.68      -5.60     -56.74     270.73
2014  129  22470000       6.57       0.18      -3.86      -5.23     -53.53     272.61
2014  129  22530000       6.57       2.83      -5.63      -1.26     -11.35     296.71
2014  129  22590000       6.41       2.46      -5.47      -1.91     -17.65     294.23
2014  129  22650000       5.64       2.42      -4.90      -1.04     -10.78     296.28
2014  129  22710000       5.77       2.79      -4.30      -2.56     -26.48     302.99
2014  129  22770000       5.82       2.90      -4.43      -2.40     -24.39     303.21
2014  129  22830000       5.75       2.77      -4.45      -2.33     -23.99     301.93
2014  129  22890000       5.53       3.11      -4.37      -1.27     -13.27     305.43
2014  129  22950000       5.51       3.37      -4.03      -1.62     -17.12     309.88
2014  129  23010000       5.60       3.33      -4.08      -1.76     -18.51     309.21
2014  129  23070000       5.69       2.76      -4.35      -2.37     -24.71     302.38
2014  129  23130000       5.55       2.85      -4.39      -1.74     -18.41     302.99
2014  129  23190000       5.43       2.58      -4.55      -1.43     -15.27     299.59
2014  129  23250000       5.32       2.91      -4.14      -1.61     -17.66     305.07
2014  129  23310000       5.10       2.39      -4.35      -0.96     -11.00     298.83
2014  129  23370000       5.57       3.38      -4.22      -1.28     -13.37     308.71
2014  129  23430000       5.66       3.54      -3.97      -1.91     -19.72     311.66
2014  129  23490000       5.67       3.48      -4.01      -1.93     -19.99     310.94
2014  129  23550000       5.74       3.21      -4.13      -2.32     -23.93     307.84
2014  129  23610000       5.73       3.38      -4.01      -2.28     -23.50     310.15
2014  129  23670000       5.70       3.21      -4.40      -1.58     -16.20     306.06
2014  129  23730000       5.77       3.39      -4.48      -1.22     -12.29     307.09
2014  129  23790000       5.80       2.99      -4.72      -1.20     -12.08     302.34
2014  129  23850000       5.95       2.93      -4.89      -1.67     -16.33     300.93
2014  129  24090000       5.81       0.44      -5.63      -1.24     -12.38     274.51
2014  129  24150000       5.81       0.26      -5.37      -2.09     -21.25     272.79
2014  129  24210000       5.87       0.81      -5.48      -1.90     -18.99     278.43
2014  129  24270000       5.94       2.24      -5.43      -0.88      -8.47     292.43
2014  129  24330000       5.84       2.37      -5.27      -0.82      -8.08     294.23
2014  129  24390000       5.72       2.51      -5.03      -1.02     -10.24     296.55
2014  129  24450000       5.60       2.40      -4.87      -1.25     -12.97     296.25
2014  129  24510000       5.65       2.58      -4.76      -1.57     -16.21     298.49
2014  129  24570000       5.66       2.60      -4.68      -1.74     -18.00     299.01
2014  129  24630000       6.05       3.82      -4.47      -1.38     -13.18     310.53
2014  129  24690000       6.10       4.23      -4.31      -0.84      -7.91     314.45
2014  129  24750000       6.22       4.10      -4.41      -1.44     -13.41     312.92
2014  129  24810000       6.06       4.25      -3.95      -1.73     -16.56     317.09
2014  129  24870000       6.15       4.07      -4.15      -1.99     -18.91     314.44
2014  129  24930000       6.03       4.20      -3.94      -1.74     -16.84     316.85
2014  129  24990000       6.01       4.10      -3.99      -1.83     -17.78     315.78
2014  129  25050000       6.00       4.34      -3.66      -1.90     -18.51     319.88
2014  129  25110000       5.50       4.16      -2.90      -2.09     -22.43     325.13
2014  129  25170000       5.20       4.15      -2.50      -1.86     -20.99     328.96
2014  129  25230000       5.20       4.34      -2.15      -1.87     -21.07     333.70
2014  129  25290000       5.20       4.49      -1.31      -2.23     -25.48     343.69
2014  129  25350000       5.08       4.60       0.06      -1.97     -23.17       0.73
2014  129  25410000       5.48       4.91       1.14      -2.13     -22.91      13.03
2014  129  25470000       5.57       4.91       0.49      -2.53     -27.08       5.72
2014  129  25530000       5.59       5.08      -0.03      -2.28     -24.13     359.70
2014  129  25590000       5.65       5.29      -0.19      -1.94     -20.12     357.90
2014  129  25650000       5.62       5.18      -0.57      -2.06     -21.56     353.71
2014  129  25710000       5.60       5.31      -0.54      -1.64     -17.10     354.22
2014  129  25770000       5.55       5.26      -1.37      -1.10     -11.44     345.37
2014  129  25830000       5.61       5.28      -1.63      -0.95      -9.77     342.85
2014  129  25890000       5.57       5.21      -1.81      -0.49      -5.08     340.86
2014  129  25950000       5.58       5.05      -2.04      -1.17     -12.06     337.97
2014  129  26010000       5.62       4.95      -2.42      -1.09     -11.15     333.96
2014  129  26070000       5.60       4.92      -2.50      -0.92      -9.48     333.01
2014  129  26130000       5.59       5.03      -2.35      -0.52      -5.35     334.91
2014  129  26190000       5.59       5.10      -2.17       0.11       1.16     336.93
2014  129  26250000       5.49       4.94      -2.15       0.84       8.87     336.45
2014  129  26310000       5.44       4.92      -2.18       0.77       8.12     336.07
2014  129  26370000       5.01       4.48      -2.05       0.73       8.42     335.38
2014  129  26430000       4.54       4.09      -1.92       0.38       4.83     334.84
2014  129  26490000       4.42       3.92      -1.91       0.67       8.79     334.08
2014  129  26550000       4.75       4.17      -1.98       1.06      12.91     334.58
2014  129  26610000       4.81       4.29      -1.72       1.32      15.92     338.13
2014  129  26670000       4.49       3.88      -2.14       0.67       8.61     331.13
2014  129  26730000       4.46       3.76      -2.34       0.49       6.38     328.09
2014  129  26790000       4.46       4.07      -1.75       0.38       4.90     336.72
2014  129  26850000       4.34       3.83      -1.49       1.23      16.62     338.72
2014  129  26910000       4.41       3.89      -0.14       1.98      26.89     357.91
2014  129  26970000       4.62       4.11      -0.19       1.96      25.45     357.33
2014  129  27030000       4.76       3.19       1.65       3.08      40.66      27.35
2014  129  27090000       4.61       2.17       1.24       3.77      56.47      29.62
2014  129  27150000       4.61       2.15       1.11       3.89      58.14      27.39
2014  129  27210000       4.68       2.50       0.83       3.84      55.57      18.44
2014  129  27270000       4.84       2.45       1.53       3.86      53.15      31.99
2014  129  27330000       4.86       2.73       1.38       3.75      50.79      26.72
2014  129  27390000       4.94       3.13       1.55       3.44      44.55      26.35
2014  129  27450000       5.04       3.96       1.16       2.86      34.78      16.29
2014  129  27510000       5.10       3.84       1.13       3.06      37.45      16.36
2014  129  27570000       4.57       3.89       0.65       2.29      30.19       9.45
2014  129  27630000       4.65       3.83       0.59       2.55      33.34       8.75
2014  129  27690000       4.61       3.53       0.51       2.90      39.05       8.27
2014  129  27750000       4.52       3.27       0.70       3.03      42.15      12.12
2014  129  27810000       4.49       3.42       0.40       2.88      39.91       6.62
2014  129  27870000       4.54       3.60       0.72       2.67      36.05      11.24
2014  129  27930000       4.84       3.82       0.80       2.85      36.12      11.77
2014  129  27990000       4.98       3.50       0.89       3.41      43.39      14.35
2014  129  28050000       4.85       3.71       0.05       3.07      39.58       0.85
2014  129  28110000       4.64       3.45      -0.24       3.06      41.50     356.00
2014  129  28170000       4.87       3.57      -0.60       3.13      40.83     350.50
2014  129  28230000       4.97       3.70      -0.75       3.14      39.79     348.57
2014  129  28290000       4.99       3.16       1.15       3.66      47.38      19.97
2014  129  28350000       5.43       3.21       1.74       4.01      47.70      28.52
2014  129  28410000       5.29       2.75       2.16       3.96      48.60      38.13
2014  129  28470000       5.32       2.76       2.23       3.95      48.02      38.96
2014  129  28530000       5.46       3.02       2.74       3.61      41.54      42.26
2014  129  28590000       5.38       2.84       2.38       3.88      46.38      40.02
2014  129  28650000       5.08       3.29       2.50       2.31      29.21      37.23
2014  129  28710000       4.90       3.67       2.84       1.26      15.23      37.69
2014  129  28770000       5.63       3.62       2.58       3.44      37.75      35.49
2014  129  28830000       5.64       3.46       2.71       3.51      38.56      38.09
2014  129  28890000       5.63       3.36       2.55       3.72      41.43      37.14
2014  129  28950000       5.27       3.34       1.66       3.68      44.64      26.36
2014  129  29010000       5.16       3.77       1.18       3.32      40.08      17.35
2014  129  29070000       5.27       3.22       1.98       3.65      43.95      31.63
2014  129  29130000       5.37       3.76       1.48       3.52      41.06      21.44
2014  129  29190000       5.53       4.12       1.31       3.43      38.43      17.67
2014  129  29250000       5.56       4.20       1.24       3.31      37.10      16.44
2014  129  29310000       5.53       4.51       0.69       3.12      34.35       8.72
2014  129  29370000       5.56       4.20       0.71       3.57      39.97       9.54
2014  129  29430000       5.61       4.15       0.30       3.75      41.98       4.09
2014  129  29490000       5.56       4.15      -0.28       3.68      41.45     356.08
2014  129  29550000       5.52       4.33      -0.17       3.40      38.13     357.76
2014  129  29610000       5.47       4.03      -0.27       3.63      42.01     356.19
2014  129  29670000       5.27       3.39      -0.46       4.01      49.52     352.22
2014  129  29730000       5.18       3.86      -0.93       3.28      39.57     346.43
2014  129  29790000       5.58       4.27      -0.03       3.54      39.62     359.61
2014  129  29850000       5.67       3.69       0.58       4.24      48.64       8.88
2014  129  29910000       5.65       3.77       0.28       4.19      47.91       4.29
2014  129  29970000       5.78       4.01      -0.05       4.16      46.04     359.26
2014  129  30030000       5.74       4.04       0.16       4.07      45.22       2.27
2014  129  30090000       5.70       4.08      -0.01       3.96      44.12     359.93
2014  129  30150000       5.88       4.12      -0.33       4.16      45.14     355.44
2014  129  30210000       5.93       3.99       0.62       4.32      46.92       8.79
2014  129  30270000       5.67       4.09       0.29       3.91      43.59       4.01
2014  129  30330000       5.61       3.66       0.76       4.18      48.17      11.74
2014  129  30390000       5.54       4.00      -0.23       3.65      42.36     356.69
2014  129  30450000       5.35       3.89      -0.66       3.60      42.44     350.42
2014  129  30510000       5.08       3.83      -0.82       3.22      39.36     347.97
2014  129  30570000       5.20       3.78      -1.64       3.14      37.28     336.51
2014  129  30630000       5.16       3.04      -0.34       3.97      52.40     353.63
2014  129  30690000       5.17       2.70       0.69       4.31      57.11      14.38
2014  129  30750000       5.14       2.93       0.19       4.21      55.12       3.62
2014  129  30810000       5.10       2.58       0.26       4.39      59.49       5.80
2014  129  30870000       5.28       2.67      -0.09       4.54      59.51     358.14
2014  129  30930000       5.41       3.35      -0.55       4.14      50.67     350.65
2014  129  30990000       5.41       3.92      -1.23       3.46      40.12     342.60
2014  129  31050000       5.38       4.20      -1.74       2.85      32.09     337.45
2014  129  31110000       5.25       4.08      -1.08       2.91      34.59     345.16
2014  129  31170000       5.12       4.54       0.01       2.31      26.97       0.13
2014  129  31230000       5.15       4.75      -0.80       1.56      17.90     350.44
2014  129  31290000       5.09       4.90      -1.03       0.66       7.53     348.14
2014  129  31350000       5.06       4.91      -0.72       0.46       5.26     351.62
2014  129  31410000       5.07       4.58      -1.94       0.61       6.97     337.11
2014  129  31470000       5.15       4.65      -2.20       0.18       2.04     334.71
2014  129  31530000       5.09       4.57      -2.20       0.38       4.27     334.32
2014  129  31590000       5.21       4.68      -1.98      -0.92     -10.24     337.04
2014  129  31650000       5.18       4.63      -2.20      -0.67      -7.49     334.61
2014  129  31710000       5.16       4.46      -2.52      -0.34      -3.85     330.50
2014  129  31770000       5.16       4.52      -2.43      -0.18      -1.96     331.73
2014  129  31830000       5.13       4.83      -1.39      -1.00     -11.22     343.96
2014  129  31890000       5.11       4.81      -1.34      -1.02     -11.53     344.49
2014  129  31950000       5.13       4.83      -1.52      -0.76      -8.49     342.55
2014  129  32010000       5.12       4.76      -1.76      -0.60      -6.79     339.71
2014  129  32070000       5.12       4.65      -2.02      -0.03      -0.33     336.54
2014  129  32130000       5.02       4.47      -2.27       0.28       3.20     333.08
2014  129  32190000       5.03       4.61      -2.01       0.14       1.57     336.45
2014  129  32250000       5.03       4.61      -1.97       0.34       3.83     336.90
2014  129  32310000       5.02       4.43      -2.30       0.13       1.48     332.58
2014  129  32370000       5.08       4.51      -2.27       0.39       4.38     333.33
2014  129  32430000       5.00       4.44      -2.11       0.78       8.99     334.58
2014  129  32490000       5.09       4.26      -2.54       0.88      10.05     329.20
2014  129  32550000       5.17       4.07      -2.98       1.10      12.25     323.86
2014  129  32610000       5.09       4.18      -2.79       0.73       8.24     326.25
2014  129  32670000       5.06       4.17      -2.79       0.56       6.40     326.21
2014  129  32730000       5.02       4.24      -2.67       0.27       3.13     327.85
2014  129  32790000       4.99       4.10      -2.83       0.15       1.74     325.40
2014  129  32850000       5.00       4.10      -2.86       0.10       1.13     325.11
2014  129  32910000       4.92       4.04      -2.80       0.09       1.03     325.24
2014  129  32970000       4.89       3.63      -3.26       0.08       0.91     318.10
2014  129  33030000       4.93       3.72      -3.23      -0.07      -0.84     319.01
2014  129  33090000       4.91       3.65      -3.28       0.07       0.80     318.07
2014  129  33150000       4.87       2.97      -3.76      -0.80      -9.46     308.29
2014  129  33210000       4.84       3.04      -3.69      -0.59      -7.01     309.52
2014  129  33270000       4.68       1.44      -3.64      -2.49     -32.43     291.59
2014  129  33330000       4.66       1.90      -3.84      -1.79     -22.69     296.41
2014  129  33390000       4.92       2.22      -4.09      -1.58     -18.73     298.55
2014  129  33450000       4.93       2.65      -3.73      -1.82     -21.72     305.47
2014  129  33510000       5.11       2.70      -3.84      -1.99     -23.00     305.08
2014  129  33570000       4.59       2.23      -3.41      -1.88     -24.75     303.13
2014  129  33630000       4.22       2.55      -3.01      -1.23     -17.33     310.17
2014  129  33690000       5.16       1.72       2.09       3.81      54.60      50.46
2014  129  33750000       5.43       2.20       2.22       4.40      54.64      45.24
2014  129  33810000       5.42       2.40       1.94       4.45      55.25      39.03
2014  129  33870000       5.19       2.59       1.87       4.06      51.80      35.75
2014  129  33930000       5.06       2.61       1.82       3.90      50.82      34.85
2014  129  33990000       4.89       2.49       1.20       4.01      55.43      25.65
2014  129  34050000       4.78       2.12       1.04       4.13      60.24      26.00
2014  129  34110000       4.81       1.73       0.67       4.41      67.18      21.03
2014  129  34170000       4.90       1.99       0.95       4.36      63.17      25.56
2014  129  34230000       5.03       2.34       1.64       4.14      55.42      34.99
2014  129  34290000       5.17       2.58       1.20       4.30      56.44      24.98
2014  129  34350000       5.28       2.47       1.19       4.45      58.37      25.81
2014  129  34410000       5.34       3.16       0.43       4.24      53.12       7.70
2014  129  34470000       5.27       3.19       0.30       4.17      52.44       5.35
2014  129  34530000       5.23       2.34       0.83       4.53      61.26      19.63
2014  129  34590000       5.28       2.96       0.60       4.31      54.94      11.49
2014  129  34650000       5.25       2.95       1.04       4.20      53.32      19.44
2014  129  34710000       5.32       3.35       0.62       4.09      50.16      10.40
2014  129  34770000       5.42       3.37       0.71       4.17      50.49      11.88
2014  129  34830000       5.37       3.42       0.71       4.07      49.40      11.80
2014  129  34890000       5.33       2.86       0.55       4.45      56.77      10.78
2014  129  34950000       5.29       2.59       0.82       4.53      59.02      17.51
2014  129  35010000       5.26       2.82       0.66       4.38      56.49      13.24
2014  129  35070000       5.29       2.88       0.42       4.39      56.40       8.29
2014  129  35130000       5.28       3.00       0.43       4.32      54.96       8.09
2014  129  35190000       5.38       3.09       0.37       4.39      54.65       6.88
2014  129  35250000       5.36       3.03       0.26       4.41      55.39       4.95
2014  129  35310000       5.26       3.16       0.32       4.19      52.84       5.82
2014  129  35370000       5.21       3.45      -0.25       3.86      48.12     355.79
2014  129  35430000       5.00       4.09      -1.00       2.65      32.20     346.25
2014  129  35490000       4.89       3.74      -0.97       2.75      35.42     345.51
2014  129  35550000       4.79       3.65      -0.78       2.98      38.59     347.90
2014  129  35610000       4.96       4.05      -2.03       1.97      23.51     333.44
2014  129  35670000       4.91       4.00      -2.07       1.92      23.08     332.64
