    Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz      Epsilon  
2013   78  23287677       7.87       4.76       1.15       6.10      0.000
2013   78  23381326       7.90       5.55      -0.15       5.57      0.000
2013   78  23491259       8.00       5.57      -0.32       5.73      0.000
2013   78  23582691       8.01       5.59      -0.20       5.72      0.000
2013   78  23686306       8.02       5.70      -0.14       5.64      0.000
2013   78  23784527       8.03       5.80       0.10       5.55      0.000
2013   78  23882818       8.02       5.89       0.07       5.44      0.000
2013   78  23984179       8.03       5.87       0.12       5.48      0.000
2013   78  24073255       8.02       5.84       0.17       5.49      0.000
2013   78  24172400       8.03       6.25      -0.41       5.01      0.000
2013   78  24272087       8.03       5.95      -0.22       5.36      0.000
2013   78  24368128       8.03       5.72      -0.08       5.62      0.000
2013   78  24469492       7.96       5.51       0.08       5.74      0.000
2013   78  24568496       7.98       5.20       0.33       6.05      0.000
2013   78  24666144       7.93       5.16       0.33       6.01      0.000
2013   78  24765078       7.94       5.01       0.56       6.12      0.000
2013   78  24857226       7.91       5.08       0.10       6.05      0.000
2013   78  24967089       7.87       4.48       1.47       6.18      0.001
2013   78  25057701       7.84       4.24       2.04       6.27      0.003
2013   78  25153634       7.84       3.77       2.49       6.40      0.007
2013   78  25253671       7.83       3.30       3.00       6.42      0.013
2013   78  25351109       7.78       3.73       2.40       6.38      0.006
2013   78  25450251       7.77       3.62       2.66       6.28      0.009
2013   78  25547689       7.71       3.66       2.42       6.29      0.006
2013   78  25649906       7.67       3.71       1.88       6.44      0.002
2013   78  25748195       7.63       3.96       1.33       6.37      0.001
2013   78  25846486       7.61       3.73       1.24       6.49      0.000
2013   78  25956210       7.58       4.16       0.87       6.27      0.000
2013   78  26047499       7.54       4.30       0.37       6.17      0.000
2013   78  26140505       7.60       4.39       0.91       6.08      0.000
2013   78  26244871       7.52       3.16       1.43       6.63      0.001
2013   78  26342373       7.57       2.80       3.19       6.24      0.017
2013   78  26431449       7.57       2.98       2.88       6.33      0.011
2013   78  26539130       7.57       1.81       3.77       6.29      0.030
2013   78  26631990       7.54       1.41       4.69       5.70      0.078
2013   78  26730962       7.49       1.13       4.98       5.47      0.101
2013   78  26828572       7.37       0.88       5.19       5.13      0.127
2013   78  26945292       7.33       1.29       5.05       5.14      0.116
2013   78  27041195       7.35       1.21       5.15       5.08      0.125
2013   78  27139484       7.44       1.52       4.68       5.54      0.080
2013   78  27223953       7.41       1.61       4.29       5.82      0.054
2013   78  27317775       7.43       1.66       4.17       5.91      0.048
2013   78  27416068       7.36       2.43       3.59       5.91      0.029
2013   78  27522718       7.42       2.64       3.11       6.17      0.016
2013   78  27614044       7.41       2.39       3.45       6.08      0.024
2013   78  27719332       7.43       2.18       3.41       6.21      0.022
2013   78  27813697       7.43       2.33       3.55       6.10      0.026
2013   78  27903595       7.40       3.10       2.58       6.18      0.008
2013   78  28010279       7.39       3.23       2.91       5.96      0.014
2013   78  28116388       7.43       3.43       2.65       6.04      0.010
2013   78  28214679       7.46       3.53       2.58       6.04      0.009
2013   78  28312970       7.47       3.68       2.71       5.90      0.011
2013   78  28411261       7.44       3.71       2.71       5.85      0.012
2013   78  28509550       7.48       3.66       2.81       5.88      0.013
2013   78  28607841       7.49       3.54       2.32       6.16      0.006
2013   78  28695240       7.46       3.48       1.82       6.33      0.002
2013   78  28792136       7.47       3.92       1.68       6.13      0.002
2013   78  28890392       7.47       4.13       1.34       6.07      0.001
2013   78  28988683       7.49       4.01       1.56       6.13      0.001
2013   78  29087007       7.44       3.72       0.60       6.37      0.000
2013   78  29184445       7.43       4.12       1.67       5.94      0.002
2013   78  29283589       7.43       4.28       0.86       6.01      0.000
2013   78  29381880       7.42       4.67       0.04       5.74      0.000
2013   78  29480171       7.42       5.09       0.13       5.39      0.000
2013   78  29590749       7.41       4.62       0.41       5.77      0.000
2013   78  29689041       7.40       4.53       0.39       5.83      0.000
2013   78  29786478       7.40       4.29       0.88       5.95      0.000
2013   78  29885621       7.44       4.46       1.38       5.76      0.001
2013   78  29971625       7.38       4.33       1.20       5.85      0.001
2013   78  30069916       7.37       4.28       0.85       5.94      0.000
2013   78  30168207       7.36       4.57       0.93       5.69      0.000
2013   78  30266498       7.37       4.70       0.93       5.61      0.000
2013   78  30364789       7.37       4.53       0.79       5.75      0.000
2013   78  30463080       7.35       4.43       0.76       5.82      0.000
2013   78  30560517       7.35       4.32       0.69       5.91      0.000
2013   78  30656589       7.36       4.54       0.71       5.75      0.000
2013   78  30754880       7.36       4.51       0.62       5.77      0.000
2013   78  30865458       7.34       4.46       0.65       5.80      0.000
2013   78  30963749       7.31       4.40       0.80       5.78      0.000
2013   78  31062005       7.26       4.33       0.74       5.78      0.000
2013   78  31160332       7.31       4.48       0.68       5.73      0.000
2013   78  31258623       7.30       4.42       0.73       5.75      0.000
2013   78  31356914       7.26       4.44       0.21       5.74      0.000
2013   78  31458240       7.27       4.58       0.60       5.61      0.000
2013   78  31555031       7.27       4.58       0.44       5.62      0.000
2013   78  31654859       7.25       4.42       0.34       5.73      0.000
2013   78  31753150       7.26       4.48       0.30       5.70      0.000
2013   78  31850587       7.25       4.57      -0.01       5.62      0.000
2013   78  31949732       7.24       4.48      -0.11       5.68      0.000
2013   78  32048023       7.23       4.55      -0.50       5.58      0.000
2013   78  32146314       7.22       4.52      -0.88       5.55      0.000
2013   78  32243068       7.22       4.59      -0.85       5.51      0.000
2013   78  32342896       7.21       4.47      -0.80       5.59      0.000
2013   78  32441187       7.20       4.39      -0.02       5.70      0.000
2013   78  32539478       7.28       4.40       1.75       5.52      0.003
2013   78  32637769       7.31       4.71       1.06       5.48      0.000
2013   78  32736060       7.28       4.68       0.55       5.54      0.000
2013   78  32834351       7.26       4.63       0.12       5.59      0.000
2013   78  32932640       7.25       4.57       0.35       5.62      0.000
2013   78  33030933       7.25       4.44       0.61       5.69      0.000
2013   78  33129222       7.23       4.28       0.81       5.76      0.000
2013   78  33215230       7.22       4.18       0.88       5.81      0.000
2013   78  33313519       7.19       4.11       0.83       5.84      0.000
2013   78  33411812       7.15       3.98       0.97       5.86      0.000
2013   78  33512324       7.12       3.84       1.08       5.87      0.000
2013   78  33609929       7.08       3.78       0.81       5.93      0.000
2013   78  33708222       7.12       3.60       0.86       6.08      0.000
2013   78  33806511       7.14       3.68       0.85       6.06      0.000
2013   78  33904804       7.08       3.73       0.52       5.98      0.000
2013   78  34003093       7.07       3.77       0.42       5.96      0.000
2013   78  34112136       7.06       4.37       0.65       5.50      0.000
2013   78  34197316       7.03       4.07       0.54       5.69      0.000
2013   78  34299503       7.02       4.24       0.53       5.52      0.000
2013   78  34396261       7.03       4.05       0.85       5.67      0.000
2013   78  34495234       7.01       4.10       0.51       5.66      0.000
2013   78  34592843       7.00       4.13       0.25       5.62      0.000
2013   78  34689597       6.95       3.63       0.13       5.93      0.000
2013   78  34786355       6.99       3.88      -0.02       5.81      0.000
2013   78  34883109       6.94       3.97      -0.22       5.69      0.000
2013   78  34981402       6.92       3.85      -0.01       5.74      0.000
2013   78  35091976       6.93       4.18      -0.07       5.50      0.000
2013   78  35177160       6.96       4.25      -0.23       5.48      0.000
2013   78  35274738       7.01       4.72      -0.80       5.12      0.000
2013   78  35376101       7.03       4.90      -0.53       5.02      0.000
2013   78  35474394       7.01       5.05      -0.48       4.83      0.000
2013   78  35574218       7.03       5.16      -0.77       4.71      0.000
2013   78  35670976       7.03       5.27      -0.88       4.55      0.000
2013   78  35770800       7.02       4.58      -0.79       5.25      0.000
2013   78  35867558       7.05       4.45      -0.85       5.40      0.000
2013   78  35971992       7.08       4.47      -0.96       5.40      0.000
2013   78  36073355       7.07       4.41      -1.08       5.42      0.000
2013   78  36165507       7.09       4.49      -1.09       5.38      0.000
2013   78  36260722       7.05       4.28      -1.06       5.50      0.000
2013   78  36357480       7.04       4.73      -0.93       5.10      0.000
2013   78  36463449       7.06       4.90      -0.78       5.03      0.000
2013   78  36554062       7.12       4.92      -0.77       5.08      0.000
2013   78  36660035       7.17       4.72      -0.70       5.34      0.000
2013   78  36755253       7.18       4.77      -0.76       5.30      0.000
2013   78  36850472       7.19       5.42      -1.10       4.58      0.001
2013   78  36947226       7.20       5.57      -1.21       4.39      0.002
2013   78  37054734       7.19       5.78      -1.27       4.08      0.002
2013   78  37148417       7.21       5.86      -1.44       3.94      0.004
2013   78  37249781       7.18       5.74      -1.82       3.89      0.010
2013   78  37354218       7.15       4.46      -0.73       5.52      0.000
2013   78  37452507       7.12       4.12      -0.50       5.78      0.000
2013   78  37541585       7.12       4.13      -0.33       5.79      0.000
2013   78  37649773       7.19       4.13      -0.34       5.88      0.000
2013   78  37745843       7.17       3.49       0.31       6.24      0.000
2013   78  37831851       7.22       3.36       0.51       6.37      0.000
2013   78  37930140       7.23       3.39       0.51       6.36      0.000
2013   78  38027582       7.21       3.74      -0.07       6.15      0.000
2013   78  38125187       7.23       3.93      -0.22       6.06      0.000
2013   78  38220410       7.22       3.83      -0.65       6.08      0.000
2013   78  38321769       7.23       3.75      -0.99       6.09      0.000
2013   78  38420062       7.25       3.56      -1.16       6.20      0.000
2013   78  38518355       7.21       4.27      -0.83       5.71      0.000
2013   78  38616644       7.25       4.10      -1.69       5.72      0.002
2013   78  38724152       7.28       4.58      -1.01       5.56      0.000
2013   78  38822441       7.21       4.42      -0.16       5.65      0.000
2013   78  38917664       7.22       4.35       0.14       5.75      0.000
2013   78  39006742       7.22       4.47      -0.70       5.62      0.000
2013   78  39108101       7.23       4.15      -1.19       5.79      0.001
2013   78  39206394       7.23       4.33      -1.52       5.59      0.002
2013   78  39304683       7.28       4.59      -2.31       5.14      0.010
2013   78  39402976       7.29       4.41      -1.96       5.46      0.004
2013   78  39502839       7.23       4.28      -3.30       4.77      0.040
2013   78  39599558       7.14       3.74      -0.87       5.84      0.000
2013   78  39710140       7.10       4.04      -0.37       5.82      0.000
2013   78  39803785       7.10       3.56       0.13       6.09      0.000
2013   78  39897332       7.19       3.02       1.13       6.42      0.000
2013   78  39991191       7.19       2.82       1.23       6.48      0.000
2013   78  40093164       7.24       2.73       1.19       6.59      0.000
2013   78  40186921       7.27       2.36       1.76       6.62      0.001
2013   78  40286027       7.32       2.98       1.34       6.55      0.001
2013   78  40382820       7.32       3.57       0.74       6.32      0.000
2013   78  40484183       7.37       4.13       0.09       6.09      0.000
2013   78  40579402       7.36       4.24      -0.43       5.99      0.000
2013   78  40677691       7.34       3.91       0.12       6.21      0.000
2013   78  40783628       7.36       3.90       0.17       6.21      0.000
2013   78  40881921       7.40       3.78       0.25       6.35      0.000
2013   78  40980210       7.37       3.94       0.63       6.12      0.000
2013   78  41079898       7.43       3.23       1.60       6.49      0.001
2013   78  41168976       7.42       3.30       1.23       6.53      0.000
2013   78  41267265       7.47       3.48       1.22       6.49      0.000
2013   78  41365558       7.48       3.50       1.42       6.45      0.001
2013   78  41463882       7.48       3.51       1.42       6.45      0.001
2013   78  41562140       7.51       3.35       1.64       6.52      0.001
2013   78  41660433       7.52       3.69       1.59       6.35      0.001
2013   78  41756468       7.56       3.67       1.39       6.46      0.001
2013   78  41857050       7.56       3.70       1.04       6.52      0.000
2013   78  41965339       7.58       3.47       1.33       6.60      0.001
2013   78  42059742       7.59       3.45       0.86       6.70      0.000
2013   78  42150496       7.61       3.49       0.68       6.73      0.000
2013   78  42250179       7.61       3.83       0.25       6.57      0.000
2013   78  42641953       7.52       2.70       1.10       6.93      0.000
2013   78  42740242       7.56       3.10       0.95       6.83      0.000
2013   78  42840105       7.58       3.39       0.79       6.73      0.000
2013   78  42944363       7.59       3.73       0.53       6.59      0.000
2013   78  43036656       7.61       3.84       0.46       6.55      0.000
2013   78  43131871       7.55       3.77       0.57       6.52      0.000
2013   78  43230199       7.57       3.89       0.34       6.48      0.000
2013   78  43328457       7.63       4.06      -0.15       6.45      0.000
2013   78  43424351       7.67       3.74      -0.26       6.68      0.000
2013   78  43523503       7.69       4.26      -0.16       6.37      0.000
2013   78  43624863       7.68       4.28      -0.29       6.37      0.000
2013   78  43721480       7.67       4.58      -0.47       6.13      0.000
2013   78  43821449       7.60       4.06       0.19       6.36      0.000
2013   78  43927453       7.62       3.92       0.29       6.48      0.000
2013   78  44018031       7.62       4.37      -0.39       6.22      0.000
2013   78  44114785       7.66       4.19      -0.20       6.41      0.000
2013   78  44212937       7.67       4.35      -0.53       6.29      0.000
2013   78  44311230       7.68       4.53      -0.38       6.19      0.000
2013   78  44409519       7.70       4.31      -0.42       6.36      0.000
2013   78  44507812       7.71       4.42      -0.52       6.29      0.000
2013   78  44609179       7.74       4.34      -0.37       6.39      0.000
2013   78  44707468       7.74       4.12      -0.53       6.53      0.000
2013   78  44808832       7.74       4.45      -0.80       6.27      0.000
2013   78  44911871       7.77       4.19      -1.16       6.42      0.000
2013   78  45003875       7.79       4.31      -1.30       6.34      0.001
2013   78  45102167       7.80       4.39      -1.26       6.31      0.001
2013   78  45200566       7.83       4.02      -1.47       6.54      0.001
2013   78  45297320       7.81       4.20      -1.84       6.32      0.002
2013   78  45393972       7.82       4.62      -1.65       6.08      0.002
2013   78  45495335       7.82       4.60      -1.83       6.04      0.003
2013   78  45595269       7.77       4.47      -1.77       6.05      0.002
2013   78  45693562       7.76       4.07      -3.03       5.86      0.017
2013   78  45791851       7.84       4.25      -3.20       5.74      0.022
2013   78  45894749       7.90       4.47      -2.78       5.89      0.013
2013   78  45991507       7.90       4.57      -2.50       5.93      0.009
2013   78  46086726       7.85       4.70      -1.94       5.95      0.003
2013   78  46183484       7.84       4.73      -1.76       5.97      0.002
2013   78  46283203       7.89       4.79      -1.20       6.14      0.000
2013   78  46378421       7.83       4.87      -1.54       5.91      0.001
2013   78  46478249       7.81       4.94      -1.35       5.89      0.001
2013   78  46576648       7.97       5.03      -2.36       5.68      0.008
2013   78  46673367       7.97       4.95      -4.08       4.69      0.086
2013   78  46774769       7.99       4.85      -2.99       5.56      0.021
2013   78  46877664       8.02       4.96      -4.26       4.58      0.105
2013   78  46972062       8.08       5.20      -3.39       5.13      0.041
2013   78  47063496       8.11       5.42      -3.56       4.86      0.055
2013   78  47163324       8.15       5.55      -3.59       4.76      0.061
2013   78  47260078       8.25       5.85      -3.68       4.51      0.077
2013   78  47358371       8.46       6.08      -3.79       4.50      0.088
2013   78  47456660       8.60       6.59      -3.45       4.30      0.080
2013   78  47561781       8.75       4.22      -1.90       6.65      0.003
2013   78  47653246       8.85       2.25      -0.76       8.52      0.000
2013   78  47751535       8.86       2.06      -0.35       8.61      0.000
2013   78  47859042       8.84       1.96      -0.39       8.61      0.000
2013   78  47951195       8.85       2.09      -0.11       8.59      0.000
2013   78  48048628       8.79       1.78       0.39       8.59      0.000
2013   78  48139273       8.73       3.22       0.77       8.06      0.000
2013   78  48234492       8.55       5.84       1.99       5.63      0.005
2013   78  48341179       8.35       6.15       2.28       5.16      0.011
2013   78  48441148       8.19       5.82       1.99       5.39      0.006
2013   78  48535550       8.07       5.78       1.75       5.34      0.004
2013   78  48636054       7.97       5.10       1.68       5.87      0.002
2013   78  48735207       8.02       5.18       1.86       5.83      0.003
2013   78  48843531       8.00       4.47       2.33       6.19      0.006
2013   78  48933999       7.99       4.48       2.30       6.19      0.006
2013   78  49032292       7.98       4.33       2.46       6.20      0.007
2013   78  49130687       7.88       4.32       0.69       6.51      0.000
2013   78  49228875       7.89       4.40       0.04       6.54      0.000
2013   78  49327273       7.95       4.28      -0.29       6.55      0.000
2013   78  49425562       7.88       4.53      -0.15       6.32      0.000
2013   78  49523785       7.81       4.75       1.85       5.84      0.003
2013   78  49622828       7.73       3.65      -3.54       5.57      0.034
2013   78  49720402       7.77       3.56      -3.71       5.78      0.035
2013   78  49826410       7.83       3.68      -3.44       5.98      0.025
2013   78  49923164       7.84       3.68      -3.39       6.02      0.023
2013   78  50018386       7.85       3.77      -3.87       5.69      0.042
2013   78  50116679       7.82       3.72      -3.69       5.80      0.034
2013   78  50214968       7.93       4.11      -3.51       5.79      0.030
2013   78  50316332       7.92       3.19      -3.75       6.19      0.031
2013   78  50410015       7.95       3.93      -3.40       5.97      0.024
2013   78  50512914       7.96       3.60      -4.26       5.66      0.059
2013   78  50611207       8.00       3.49      -4.50       5.62      0.071
2013   78  50709496       7.98       3.68      -4.27       5.65      0.060
2013   78  50812394       7.98       3.90      -3.81       5.80      0.040
2013   78  50909152       8.01       3.75      -3.46       6.16      0.024
2013   78  51004371       8.01       3.73      -3.73       6.03      0.033
2013   78  51102664       8.03       3.73      -4.11       5.80      0.050
2013   78  51200957       8.04       3.77      -4.16       5.75      0.054
2013   78  51299246       8.03       3.98      -4.20       5.56      0.060
2013   78  51397539       8.02       4.26      -4.57       5.02      0.100
2013   78  51491617       8.02       4.49      -4.06       5.19      0.065
2013   78  51591046       8.01       4.74      -2.44       5.96      0.008
2013   78  51690875       8.03       4.60      -2.87       5.91      0.015
2013   78  51794488       8.04       4.53      -3.52       5.62      0.034
2013   78  51890531       8.06       4.55      -3.58       5.58      0.037
2013   78  51984214       8.05       4.72      -3.90       5.21      0.057
2013   78  52084042       8.04       4.37      -3.98       5.44      0.054
2013   78  52180796       8.06       4.47      -3.75       5.54      0.043
2013   78  52279085       8.03       4.43      -4.16       5.24      0.068
2013   78  52380453       8.00       4.09      -4.67       5.05      0.104
2013   78  52478746       8.00       4.18      -4.36       5.19      0.081
2013   78  52573925       8.03       4.35      -4.92       4.62      0.145
2013   78  52672253       7.98       4.55      -4.57       4.63      0.117
2013   78  52775152       7.90       4.36      -4.72       4.52      0.134
2013   78  52871910       7.97       3.36      -5.65       4.49      0.206
2013   78  52964058       7.99       3.74      -5.37       4.56      0.178
2013   78  53062347       8.02       4.56      -4.71       4.60      0.129
2013   78  53160640       8.08       5.34      -3.92       4.59      0.083
2013   78  53257394       8.11       5.50      -3.78       4.58      0.075
2013   78  53355687       8.09       5.40      -3.88       4.57      0.080
2013   78  53454734       8.08       5.46      -3.56       4.72      0.058
2013   78  53553804       8.15       5.94      -2.81       4.77      0.028
2013   78  53650597       8.08       5.42      -3.07       4.84      0.035
2013   78  53756535       7.99       4.69      -4.53       4.54      0.120
2013   78  53851753       8.06       4.54      -5.07       4.30      0.180
2013   78  53948507       8.08       4.09      -5.87       3.73      0.318
2013   78  54046796       8.11       3.88      -6.12       3.62      0.358
2013   78  54146628       8.13       3.59      -6.51       3.28      0.455
2013   78  54244921       8.17       3.39      -6.05       4.27      0.273
2013   78  54343210       8.21       3.66      -5.55       4.82      0.183
2013   78  54438429       8.23       4.08      -5.81       4.15      0.265
2013   78  54541328       8.22       4.20      -6.12       3.50      0.384
2013   78  54638082       8.20       3.95      -6.27       3.45      0.403
2013   78  54742519       8.18       3.77      -6.38       3.43      0.417
2013   78  54840812       8.17       3.51      -6.57       3.05      0.517
2013   78  54932781       8.21       3.77      -7.17       1.19      1.058
2013   78  55032753       8.23       3.93      -6.95       1.97      0.812
2013   78  55127152       8.26       5.11      -6.31       1.42      0.901
2013   78  55225445       8.26       5.36      -5.89       2.09      0.653
2013   78  55323054       8.28       5.15      -5.76       2.91      0.445
2013   78  55427488       8.28       4.32      -6.04       3.59      0.362
2013   78  55520347       8.29       4.27      -5.71       4.19      0.256
2013   78  55622429       8.29       4.27      -5.32       4.68      0.178
2013   78  55725433       8.30       4.15      -4.63       5.40      0.089
2013   78  55823761       8.29       3.99      -4.26       5.76      0.061
2013   78  55917304       8.25       4.41      -5.23       4.58      0.179
2013   78  56017238       8.20       3.67      -6.27       3.72      0.372
2013   78  56116957       8.12       4.16      -4.79       5.07      0.111
2013   78  56213820       8.10       4.41      -5.05       4.53      0.161
2013   78  56312003       8.09       4.68      -4.79       4.53      0.142
2013   78  56411832       8.05       4.35      -4.37       5.16      0.083
2013   78  56507195       8.01       5.16      -3.96       4.64      0.080
2013   78  56606878       8.03       4.82      -4.77       4.19      0.166
2013   78  56711421       8.03       4.32      -5.69       3.41      0.338
2013   78  56806640       8.03       3.88      -6.38       2.95      0.488
2013   78  56901859       8.03       4.14      -6.10       3.14      0.423
2013   78  57001687       8.07       4.77      -5.50       3.48      0.320
2013   78  57099976       8.10       5.10      -5.21       3.51      0.288
2013   78  57196734       8.18       5.06      -5.18       3.81      0.249
2013   78  57493144       8.01       4.90      -5.11       3.73      0.245
2013   78  57590613       7.53       4.67      -4.66       3.61      0.194
2013   78  57695019       7.39       4.88      -4.84       2.63      0.336
2013   78  57793339       6.96       4.79      -3.60       3.43      0.107
2013   78  57884667       6.95       5.09      -1.19       3.95      0.002
2013   78  57990781       7.08       4.11       2.16       5.34      0.006
2013   78  58079855       7.05       4.07       2.28       5.27      0.008
2013   78  58176613       6.92       4.25       1.89       5.11      0.004
2013   78  58272582       7.03       4.44       1.58       5.20      0.002
2013   78  58373941       6.93       4.50       0.57       5.19      0.000
2013   78  58471523       6.86       4.56      -0.05       5.12      0.000
2013   78  58571347       6.89       3.43       1.65       5.68      0.002
2013   78  58675749       6.80       4.35       0.39       5.21      0.000
2013   78  58767894       6.79       4.28       0.43       5.23      0.000
2013   78  59065843       6.76       4.95      -0.02       4.59      0.000
2013   78  59164136       6.73       4.68      -1.03       4.67      0.001
2013   78  59261605       6.78       4.84      -0.74       4.65      0.000
2013   78  59358363       6.82       5.03      -1.52       4.33      0.003
2013   78  59456656       6.89       5.17      -1.33       4.36      0.002
2013   78  59554945       7.01       5.24      -1.69       4.33      0.005
2013   78  59657804       6.87       5.35      -1.74       3.92      0.008
2013   78  59746171       6.70       5.21      -2.32       3.52      0.027
2013   78  59848960       6.60       5.09      -3.01       2.91      0.091
2013   78  59945824       6.69       4.95      -3.58       2.67      0.165
2013   78  60043191       6.96       4.78      -4.49       2.28      0.327
2013   78  60142406       6.90       4.59      -4.27       2.85      0.218
2013   78  60243628       6.77       4.20      -5.02       1.50      0.538
2013   78  60345816       6.57       3.46      -5.48       0.90      0.697
2013   78  60443285       6.50       3.48      -5.39       0.67      0.748
2013   78  60537109       6.35       4.04      -4.60       1.64      0.406
2013   78  60644617       6.33       3.81      -4.82       1.46      0.465
2013   78  60734374       6.32       3.82      -4.77       1.56      0.437
2013   78  60835738       6.29       3.74      -4.47       2.34      0.262
2013   78  60933343       6.24       3.68      -4.26       2.63      0.200
2013   78  61031601       6.28       3.34      -4.68       2.51      0.251
2013   78  61130613       6.28       3.53      -4.48       2.57      0.229
2013   78  61228113       6.33       3.97      -4.55       1.79      0.363
2013   78  61323406       6.29       3.62      -5.08       0.64      0.695
2013   78  61423984       6.11       3.65      -4.71       1.07      0.510
2013   78  61523097       5.59       3.15      -3.40       2.63      0.109
2013   78  61627496       5.77       3.58      -3.58       2.67      0.124
2013   78  61724968       5.80       3.19      -3.76       2.96      0.113
2013   78  61824113       5.77       2.80      -4.21       2.75      0.158
2013   78  61923941       5.51       2.66      -4.06       2.22      0.192
2013   78  62012160       5.45       3.77      -3.52       1.72      0.216
2013   78  62118132       5.46       3.47      -3.72       1.93      0.201
2013   78  62214207       5.51       3.64      -3.59       1.97      0.187
2013   78  62313179       5.40       3.53      -2.86       2.89      0.056
2013   78  62416109       5.71       1.98      -4.50       2.58      0.190
2013   78  62501406       5.75       3.06      -3.70       3.01      0.105
2013   78  62615734       5.78       3.58      -1.51       4.26      0.003
2013   78  62698738       5.78       3.56      -0.78       4.42      0.000
2013   78  62803101       5.94       4.06      -0.49       4.30      0.000
2013   78  62891355       5.85       4.30      -0.38       3.83      0.000
2013   78  63005113       5.88       4.27      -0.77       3.95      0.000
2013   78  63094187       5.60       3.91       0.23       3.97      0.000
2013   78  63188589       5.95       4.34      -0.44       4.04      0.000
2013   78  63289949       5.95       4.29      -1.15       3.95      0.001
2013   78  63395921       5.76       4.12      -1.52       3.69      0.004
2013   78  63492679       5.79       3.94      -1.31       4.00      0.002
2013   78  63596429       5.87       4.04      -1.39       4.02      0.002
2013   78  63690796       5.85       3.67      -0.78       4.45      0.000
2013   78  63789085       5.65       3.64      -1.00       3.80      0.001
2013   78  63876628       5.26       4.13      -2.75       1.74      0.139
2013   78  63984132       5.18       4.35      -2.57       1.08      0.232
2013   78  64076281       5.20       4.61      -1.83       1.41      0.096
2013   78  64179109       5.15       4.22      -2.48       1.34      0.169
2013   78  64271359       5.15       3.98      -3.08       1.02      0.290
2013   78  64368796       4.96       4.44      -1.91       0.90      0.185
2013   78  64477980       4.19       3.59      -1.77       1.15      0.085
2013   78  64577664       3.45       2.88      -1.66       0.85      0.084
2013   78  64661566       3.61       2.86      -1.99       0.95      0.099
2013   78  64758890       2.60       2.23      -1.22       0.45      0.068
2013   78  64857183       2.75       2.43      -1.10      -0.05      0.197
2013   78  64957007       2.04       1.84      -0.75      -0.30      0.184
2013   78  65050691       2.49       2.35      -0.70      -0.06      0.171
2013   78  65152874       2.97       2.94      -0.24      -0.12      0.431
2013   78  65252058       2.52       2.48      -0.11       0.36      0.000
2013   78  65348671       2.73       2.54      -0.53       0.74      0.006
2013   78  65444679       3.09       2.83      -0.67       1.00      0.006
2013   78  65559859       3.31       3.04      -0.75       1.04      0.009
2013   78  65644328       2.79       2.47      -0.74       1.02      0.006
2013   78  65745695       4.81       3.45      -2.78       1.80      0.112
2013   78  65840914       4.88       3.35      -2.76       2.18      0.080
2013   78  65938523       4.72       3.62      -2.12       2.12      0.044
2013   78  66044492       2.70       1.35       0.10       1.02      0.000
2013   78  66130492       2.63      -1.81       0.06      -1.85      0.681
2013   78  66228648       2.72      -1.67      -0.33      -2.08      0.717
2013   78  66327078       2.44      -1.43      -0.03      -1.97      0.587
2013   78  66425367       2.38      -1.51      -0.50      -1.75      0.537
2013   78  66543625       2.31      -1.33      -0.27      -1.53      0.522
2013   78  66626554       2.86      -1.49       0.79      -2.28      0.769
2013   78  66721640       2.85       1.29       1.90      -0.50      0.323
2013   78  66819929       3.24       0.25       0.55      -0.11      0.368
2013   78  66926039       3.63      -2.54      -1.35      -2.20      1.133
2013   78  67018898       4.19      -2.90      -0.99      -2.85      1.699
2013   78  67114945       4.37      -2.67      -1.72      -2.97      1.666
2013   78  67214765       4.50      -2.87      -1.13      -3.21      1.932
2013   78  67314593       4.44      -3.24      -0.89      -2.75      1.922
2013   78  67414281       4.49      -3.52      -0.78      -2.64      2.003
2013   78  67527921       4.56      -3.61      -0.36      -2.72      2.134
2013   78  67606398       4.53      -3.76      -0.34      -2.47      2.088
2013   78  67707757       4.61      -3.44      -0.61      -2.99      2.133
2013   78  67809828       4.54      -3.39      -0.47      -2.61      2.091
2013   78  67904335       4.59      -3.39      -0.16      -3.06      2.160
2013   78  68004023       4.57      -3.44       0.22      -2.98      2.145
2013   78  68102320       4.57      -3.67       0.23      -2.65      2.153
2013   78  68194460       4.56      -3.30       0.58      -3.08      2.095
2013   78  68298898       4.70      -3.68       0.81      -2.80      2.177
2013   78  68397187       4.66      -3.87       0.93      -2.41      2.089
2013   78  68510828       4.63      -3.69       1.45      -2.25      1.862
2013   78  68590695       4.64      -4.10       1.39      -1.64      1.722
2013   78  68692062       4.66      -4.19       1.50      -1.32      1.542
2013   78  68790351       4.72      -4.22       1.71      -1.20      1.424
2013   78  68885562       4.67      -4.37       1.35      -0.91      1.373
2013   78  68983851       4.62      -4.19       1.84      -0.57      0.925
2013   78  69079078       4.57      -3.95       2.22      -0.46      0.775
2013   78  69181976       4.52      -3.99       2.08      -0.17      0.617
2013   78  69275656       4.57      -4.17       1.85       0.20      0.431
2013   78  69375484       4.63      -4.32       1.56       0.49      0.272
2013   78  69492234       4.41      -4.01       1.72       0.64      0.214
2013   78  69570531       4.50      -4.17       1.65       0.38      0.317
2013   78  69670359       4.48      -4.15       1.64       0.44      0.285
2013   78  69768648       4.47      -4.28       1.15       0.38      0.241
2013   78  69870007       4.41      -4.31       0.69       0.45      0.105
